"DHSID","lat","long","base_WI_no_elec_m","year","survey_year"
"UG201100000510",3.071358,31.266031,-1.7439163757676,"2011","2011"
"UG201100000511",3.287138,30.99033,-1.4289540071131,"2011","2011"
"UG201100000513",3.284968,30.894379,-1.61734910701081,"2011","2011"
"UG201100000515",3.27448,30.892833,-1.57998174237859,"2011","2011"
"UG201100000518",3.058562,31.012297,-1.28908924329044,"2011","2011"
"UG201100000520",3.200673,31.248821,-1.93118336222315,"2011","2011"
"UG201100000521",3.267437,31.15045,-1.36978721374129,"2011","2011"
"UG201100000523",3.070577,31.284616,-1.78464134002328,"2011","2011"
"UG201100000524",2.811818,31.006655,-1.21398189739018,"2011","2011"
"UG201100000527",3.674297,31.734715,0.416021330631008,"2011","2011"
"UG201100000530",3.573196,31.837529,-1.19892617850279,"2011","2011"
"UG201100000532",3.674754,31.832076,-1.13857200407877,"2011","2011"
"UG201100000534",2.489716,31.102504,-1.07432194780895,"2011","2011"
"UG201100000535",2.473168,31.472366,-1.32502540962238,"2011","2011"
"UG201100000536",2.453873,31.485369,-1.06928171662631,"2011","2011"
"UG201100000537",2.432313,30.992024,-1.21272048244714,"2011","2011"
"UG201100000540",2.726462,31.403266,-1.75304762646771,"2011","2011"
"UG201100000542",2.378942,30.862382,-1.64386643524981,"2011","2011"
"UG201100000544",2.596954,30.858325,-1.22391289564976,"2011","2011"
"UG201100000546",2.498236,30.803117,-1.19812682986528,"2011","2011"
"UG201100000549",2.409863,31.076031,-1.70878282754172,"2011","2011"
"UG201100000550",2.562377,31.240818,-1.31447142937645,"2011","2011"
"UG201100000552",2.44372,31.232836,-1.38079803428901,"2011","2011"
"UG201100000554",3.473372,31.245688,-1.58119880032639,"2011","2011"
"UG201100000555",3.499043,31.220702,-1.70871102686037,"2011","2011"
"UG201100000558",3.392169,31.404875,-1.85325931258395,"2011","2011"
"UG201100000559",3.573933,31.253638,-1.79130600541885,"2011","2011"
"UG201100000560",3.346574,31.238263,-1.3257245307595,"2011","2011"
"UG201100000561",3.310233,31.410178,-2.09472233176911,"2011","2011"
"UG201100000562",3.485215,31.465495,-1.97802447454635,"2011","2011"
"UG201100000563",0.71457,30.069892,0.0236616506578817,"2011","2011"
"UG201100000565",0.689509,30.081424,-1.2574351400372,"2011","2011"
"UG201100000567",1.489181,30.98502,-1.59401494951674,"2011","2011"
"UG201100000570",1.536667,30.994529,-1.51094384472982,"2011","2011"
"UG201100000571",1.579751,31.217381,-1.63824065384467,"2011","2011"
"UG201100000575",1.206823,31.013881,-1.16352450045974,"2011","2011"
"UG201100000576",1.316574,31.195113,-0.681567696530377,"2011","2011"
"UG201100000577",0.575931,30.27411,-0.270138726244882,"2011","2011"
"UG201100000578",0.557228,30.259488,-1.011108328758,"2011","2011"
"UG201100000580",0.468785,30.186821,-1.12047752572681,"2011","2011"
"UG201100000582",0.665685,30.326425,-0.618866911192327,"2011","2011"
"UG201100000585",0.623438,30.121176,-0.628990628053944,"2011","2011"
"UG201100000587",0.216235,30.445981,-0.9885178421827,"2011","2011"
"UG201100000589",0.210348,30.375301,-1.10894623545614,"2011","2011"
"UG201100000591",-0.113822,30.327723,-1.05485753501252,"2011","2011"
"UG201100000593",0.090519,30.40788,-1.06208600013586,"2011","2011"
"UG201100000594",0.189633,30.094937,0.690336996426163,"2011","2011"
"UG201100000595",0.176507,30.078548,1.76367760906493,"2011","2011"
"UG201100000596",0.031863,29.759365,-0.583454501932235,"2011","2011"
"UG201100000597",0.028524,29.886201,-0.377662621271889,"2011","2011"
"UG201100000599",0.095612,29.969078,-0.648045416604404,"2011","2011"
"UG201100000601",0.30406,30.142057,-0.662504126157168,"2011","2011"
"UG201100000603",0.31598,30.193858,-0.97996326962922,"2011","2011"
"UG201100000606",0.762831,31.074298,0.411185081879532,"2011","2011"
"UG201100000607",1.129576,31.193115,-0.779657663708339,"2011","2011"
"UG201100000609",1.020295,31.390817,-1.25193867459089,"2011","2011"
"UG201100000611",0.992669,31.047971,-0.928012846662457,"2011","2011"
"UG201100000612",0.992965,30.868969,-0.382062897363459,"2011","2011"
"UG201100000615",0.782235,31.083914,-0.320265789268592,"2011","2011"
"UG201100000617",0.586041,30.942167,-1.03009388767591,"2011","2011"
"UG201100000620",0.809149,30.793307,-1.01842219274875,"2011","2011"
"UG201100000622",0.596022,30.506152,-0.584212393560051,"2011","2011"
"UG201100000624",0.603175,30.799467,-1.07557619098094,"2011","2011"
"UG201100000627",1.685963,31.704277,1.53761179895789,"2011","2011"
"UG201100000628",1.927154,32.168239,-1.20510200288347,"2011","2011"
"UG201100000630",1.770634,31.432294,-0.599337522647016,"2011","2011"
"UG201100000632",1.69496,31.658522,-0.554455525305806,"2011","2011"
"UG201100000634",1.781879,31.972857,-0.782699622084097,"2011","2011"
"UG201100000636",1.864084,32.104979,-1.39051807032241,"2011","2011"
"UG201100000638",-0.547324,30.134746,0.74996196801022,"2011","2011"
"UG201100000639",-0.417413,30.381632,-1.09725215938555,"2011","2011"
"UG201100000641",-0.180641,30.230193,-1.14504881966593,"2011","2011"
"UG201100000643",-0.310162,30.047626,-1.21887967351192,"2011","2011"
"UG201100000646",-0.547999,30.060209,-0.948008964294596,"2011","2011"
"UG201100000647",-0.591034,29.994167,-1.02471316637834,"2011","2011"
"UG201100000649",-0.625313,30.011972,-0.7161554292487,"2011","2011"
"UG201100000651",-0.624095,30.367601,-0.443739425997761,"2011","2011"
"UG201100000652",-0.706686,30.1431,-0.182952608547129,"2011","2011"
"UG201100000654",-1.247377,29.979579,0.981838237843212,"2011","2011"
"UG201100000657",-1.279644,30.143088,-0.80868584858516,"2011","2011"
"UG201100000658",-1.1306,29.967404,-1.09202678492453,"2011","2011"
"UG201100000660",-1.109841,29.820608,-0.862529843874474,"2011","2011"
"UG201100000662",-1.133516,30.04911,-0.903243784204362,"2011","2011"
"UG201100000666",-0.710697,29.751515,-0.859344732258805,"2011","2011"
"UG201100000667",-0.726025,29.692924,-1.19315631709734,"2011","2011"
"UG201100000668",-1.00016,29.861374,-0.962050413692007,"2011","2011"
"UG201100000670",-1.285389,29.782113,-1.08899979323748,"2011","2011"
"UG201100000672",-1.282571,29.645205,-0.35504096952342,"2011","2011"
"UG201100000673",-1.279915,29.6166,-0.778854593658905,"2011","2011"
"UG201100000674",-0.604503,30.668652,1.32892353613704,"2011","2011"
"UG201100000675",-0.599312,30.642833,1.04855305792651,"2011","2011"
"UG201100000677",-0.893869,30.834241,-0.923102550856744,"2011","2011"
"UG201100000680",-0.202705,30.380418,-1.16883165566822,"2011","2011"
"UG201100000682",0.133683,30.579238,-0.997015847085418,"2011","2011"
"UG201100000684",-0.907899,30.63917,-0.462130114616789,"2011","2011"
"UG201100000686",-1.010459,30.665653,-0.843147771501699,"2011","2011"
"UG201100000687",-0.927108,30.681867,-1.01611384605692,"2011","2011"
"UG201100000688",-0.554126,30.674883,1.25713685988727,"2011","2011"
"UG201100000689",-0.375025,30.567537,-0.724207454047589,"2011","2011"
"UG201100000692",0.133052,30.573348,-1.05037966271758,"2011","2011"
"UG201100000694",-0.2031,30.696948,-0.577971989407688,"2011","2011"
"UG201100000696",-0.823093,30.64669,-1.04980462354033,"2011","2011"
"UG201100000700",-0.899952,30.163067,-0.822533001991099,"2011","2011"
"UG201100000702",-0.857743,30.479523,-1.18349392825963,"2011","2011"
"UG201100000704",-0.970732,30.385931,-1.2573764093773,"2011","2011"
"UG201100000706",-0.952224,30.107658,-0.901998748898831,"2011","2011"
"UG201100000707",-0.796772,29.931162,1.01991380866436,"2011","2011"
"UG201100000709",-0.967814,29.988417,-1.19056985397612,"2011","2011"
"UG201100000712",-0.688925,29.938125,-1.00765696863744,"2011","2011"
"UG201400000001",0.347428,32.590274,2.15949651897604,"2014","2014"
"UG201400000002",0.346788,32.569624,1.68615801110279,"2014","2014"
"UG201400000003",0.385777,32.578231,2.11621681902776,"2014","2014"
"UG201400000004",0.36261,32.572214,2.93398302523521,"2014","2014"
"UG201400000005",0.336331,32.573515,1.72773856900782,"2014","2014"
"UG201400000006",0.33183,32.558426,2.50762668446879,"2014","2014"
"UG201400000007",0.323014,32.542462,2.26239674610396,"2014","2014"
"UG201400000008",0.281002,32.53875,2.48529334299943,"2014","2014"
"UG201400000009",0.294055,32.53398,3.10570028266472,"2014","2014"
"UG201400000010",0.294838,32.588769,2.59453514963494,"2014","2014"
"UG201400000011",0.307718,32.589661,1.82526630545804,"2014","2014"
"UG201400000012",0.266225,32.601795,3.31572408796813,"2014","2014"
"UG201400000013",0.251347,32.611501,2.7688184828898,"2014","2014"
"UG201400000014",0.350023,32.597974,3.0483673902678,"2014","2014"
"UG201400000015",0.390426,32.599333,2.27460566814929,"2014","2014"
"UG201400000016",0.321635,32.642293,3.26231933411965,"2014","2014"
"UG201400000017",0.936272,32.726142,-0.52921793613381,"2014","2014"
"UG201400000018",0.617138,32.370186,-0.219261537946084,"2014","2014"
"UG201400000019",-0.479327,31.720651,0.810870833149198,"2014","2014"
"UG201400000020",0.199784,32.306189,0.793220235865143,"2014","2014"
"UG201400000021",0.332489,32.267276,-0.263405173629111,"2014","2014"
"UG201400000022",0.44958,31.395361,-0.669491361951456,"2014","2014"
"UG201400000023",0.565232,31.86278,-0.462126732982108,"2014","2014"
"UG201400000024",0.472592,32.735803,0.687401952318385,"2014","2014"
"UG201400000025",0.345617,32.744619,2.20530317205716,"2014","2014"
"UG201400000026",0.344086,32.703544,2.11037461567216,"2014","2014"
"UG201400000027",0.598393,32.818942,0.0130564760487752,"2014","2014"
"UG201400000028",1.568771,32.360015,-1.10559526401375,"2014","2014"
"UG201400000029",-0.547,31.364,0.0998168942059859,"2014","2014"
"UG201400000030",-0.503829,31.60821,0.658123870016957,"2014","2014"
"UG201400000031",-0.232662,31.384413,-0.503841987013706,"2014","2014"
"UG201400000032",0.750658,32.969547,-0.505125356807388,"2014","2014"
"UG201400000033",0.13917,32.573869,1.45499481891583,"2014","2014"
"UG201400000034",0.341374,32.449601,1.65112520388045,"2014","2014"
"UG201400000035",0.343793,32.658149,2.22923888222334,"2014","2014"
"UG201400000036",0.353024,32.664831,1.64164301535067,"2014","2014"
"UG201400000037",0.268891,32.560069,1.30686841468302,"2014","2014"
"UG201400000038",0.36971,32.536243,1.79448397924969,"2014","2014"
"UG201400000039",0.313992,31.962492,-0.197135541993855,"2014","2014"
"UG201400000040",0.406669,32.052458,1.19722407383072,"2014","2014"
"UG201400000041",0.496601,32.128843,0.721498015895354,"2014","2014"
"UG201400000042",0.3207,33.06789,-0.178734144231239,"2014","2014"
"UG201400000043",-0.054981,31.641778,0.81031556447745,"2014","2014"
"UG201400000044",0.255195,33.351295,-1.10441998365627,"2014","2014"
"UG201400000045",0.180313,31.783879,1.2000674874612,"2014","2014"
"UG201400000046",-0.081765,31.753362,-0.0603313483395022,"2014","2014"
"UG201400000047",1.118299,31.59952,-0.450569758488915,"2014","2014"
"UG201400000048",1.026253,31.690979,0.623715979418202,"2014","2014"
"UG201400000049",-0.412571,31.419635,-0.293820135089716,"2014","2014"
"UG201400000051",0.377201,33.716978,-0.448053322455722,"2014","2014"
"UG201400000052",0.649802,33.69516,-0.721528934018099,"2014","2014"
"UG201400000053",0.444881,34.087647,-0.935441806401397,"2014","2014"
"UG201400000054",0.569566,33.629756,0.15226767212659,"2014","2014"
"UG201400000055",0.759763,33.531845,0.0489244137260908,"2014","2014"
"UG201400000056",0.443721,33.234997,0.0915507219571017,"2014","2014"
"UG201400000057",0.508846,33.156586,1.4291088716906,"2014","2014"
"UG201400000058",0.87487,33.178632,-0.441567522279439,"2014","2014"
"UG201400000059",0.725908,33.098137,-0.034843331979405,"2014","2014"
"UG201400000060",1.426707,34.446836,-0.955461550502472,"2014","2014"
"UG201400000061",1.918233,33.911783,-1.49541730190877,"2014","2014"
"UG201400000062",2.002886,33.960875,-1.89002246871065,"2014","2014"
"UG201400000063",1.329562,33.78547,-1.51604445836917,"2014","2014"
"UG201400000064",0.965633,34.227594,-0.833720470819438,"2014","2014"
"UG201400000065",1.111304,34.158672,0.199396142226164,"2014","2014"
"UG201400000066",1.173494,34.0177,-0.768348937500239,"2014","2014"
"UG201400000067",1.177767,33.602229,-1.26994244301631,"2014","2014"
"UG201400000068",1.917264,33.613642,-1.6410553921559,"2014","2014"
"UG201400000069",1.713122,33.723545,-1.10527492238086,"2014","2014"
"UG201400000070",1.961088,33.53558,-1.64718984432496,"2014","2014"
"UG201400000071",1.711613,33.609631,3.58247111616041,"2014","2014"
"UG201400000072",0.619554,34.17506,1.37502333248013,"2014","2014"
"UG201400000073",0.690718,34.18917,-0.0430270452314054,"2014","2014"
"UG201400000074",0.776537,33.967725,-1.02667466946574,"2014","2014"
"UG201400000075",1.836617,33.158511,-1.24738674307751,"2014","2014"
"UG201400000076",1.758707,33.322285,-0.742786693242045,"2014","2014"
"UG201400000077",0.4259,33.408317,-0.919435336194695,"2014","2014"
"UG201400000078",0.200433,33.551878,0.0882687188092888,"2014","2014"
"UG201400000079",1.171225,34.321283,0.0448552917218561,"2014","2014"
"UG201400000080",1.120202,34.287158,-1.24686523969126,"2014","2014"
"UG201400000081",2.163314,33.527893,-1.7451076407656,"2014","2014"
"UG201400000082",2.042106,33.770435,-0.904823578057123,"2014","2014"
"UG201400000083",0.953216,33.908635,-0.915813738706563,"2014","2014"
"UG201400000084",1.028198,34.383956,-1.02438958299745,"2014","2014"
"UG201400000085",1.239671,34.112009,-1.1114107963801,"2014","2014"
"UG201400000086",1.433035,34.157121,-1.87909241033469,"2014","2014"
"UG201400000087",1.299587,34.759651,-0.627665773845986,"2014","2014"
"UG201400000088",1.352352,34.657996,-1.5409935462959,"2014","2014"
"UG201400000089",0.881087,33.975263,-1.30087046513771,"2014","2014"
"UG201400000090",1.052828,33.410485,-1.0080690224194,"2014","2014"
"UG201400000091",0.886729,34.364193,-1.04712293961323,"2014","2014"
"UG201400000092",0.981648,34.355795,-1.03882587159728,"2014","2014"
"UG201400000093",0.954736,33.701648,-0.714529489717331,"2014","2014"
"UG201400000094",1.27375,34.350915,-0.777387324161483,"2014","2014"
"UG201400000095",1.249171,34.337113,-1.05513768677827,"2014","2014"
"UG201400000096",1.253779,34.374858,-0.957192916905755,"2014","2014"
"UG201400000097",1.288336,34.343327,-0.919064452259208,"2014","2014"
"UG201400000098",1.345253,33.025129,-1.13000097641081,"2014","2014"
"UG201400000099",1.0809,33.857565,-0.672015216251423,"2014","2014"
"UG201400000100",1.440169,34.694848,-1.8031311268397,"2014","2014"
"UG201400000101",0.743213,33.303845,-0.460518882648019,"2014","2014"
"UG201400000102",0.188825,33.718171,-1.46342271218621,"2014","2014"
"UG201400000103",1.589661,33.807086,-1.56416753900302,"2014","2014"
"UG201400000104",1.494061,33.166529,-1.41966740952994,"2014","2014"
"UG201400000105",1.447213,33.533135,-1.44168866593499,"2014","2014"
"UG201400000106",3.307298,31.861071,-1.74811421585287,"2014","2014"
"UG201400000107",2.105786,32.758194,-1.70913444685818,"2014","2014"
"UG201400000108",2.045693,32.598,-1.74168182054103,"2014","2014"
"UG201400000109",1.82722,32.347637,-1.58054839573231,"2014","2014"
"UG201400000110",3.033581,30.914533,1.11258097637304,"2014","2014"
"UG201400000111",3.084606,30.937562,-1.85814747217152,"2014","2014"
"UG201400000112",2.975266,31.314199,-1.82258632899543,"2014","2014"
"UG201400000113",3.119373,30.951178,-1.70318804754348,"2014","2014"
"UG201400000114",2.869307,31.063641,-1.86701856955802,"2014","2014"
"UG201400000115",2.937808,32.225259,-1.97877511335716,"2014","2014"
"UG201400000116",2.757714,32.299479,-0.788875830497871,"2014","2014"
"UG201400000117",2.757626,32.533882,-1.88581652327932,"2014","2014"
"UG201400000118",3.294683,32.892863,2.39031417211379,"2014","2014"
"UG201400000119",3.242261,32.896392,-1.70089208285477,"2014","2014"
"UG201400000120",3.56248,33.470073,-2.06013597511609,"2014","2014"
"UG201400000121",3.037122,34.13835,-2.23735150200744,"2014","2014"
"UG201400000122",2.918681,34.110274,-2.11457909847088,"2014","2014"
"UG201400000123",2.105033,32.935061,-0.923076773306427,"2014","2014"
"UG201400000124",2.230984,32.867171,-0.31077268878843,"2014","2014"
"UG201400000125",2.453563,34.602839,-2.18919968225393,"2014","2014"
"UG201400000126",2.585129,34.65789,-2.26238336937798,"2014","2014"
"UG201400000127",3.403049,31.620529,-0.885324944368288,"2014","2014"
"UG201400000128",2.540266,31.425528,-2.24126077530667,"2014","2014"
"UG201400000129",2.509028,31.214055,-1.57062903240946,"2014","2014"
"UG201400000130",1.773631,34.656005,-2.43790677383516,"2014","2014"
"UG201400000131",1.970654,34.550806,-2.17727394478626,"2014","2014"
"UG201400000132",3.026095,32.888816,-1.73801940089286,"2014","2014"
"UG201400000133",3.340086,31.108254,-1.5877425331449,"2014","2014"
"UG201400000134",3.464696,31.167633,-1.61769359385643,"2014","2014"
"UG201400000135",2.827691,33.675724,-2.12717297420949,"2014","2014"
"UG201400000136",1.718618,32.827528,-2.00006524129004,"2014","2014"
"UG201400000137",2.894892,31.976206,-2.08272540100491,"2014","2014"
"UG201400000138",2.838432,32.078144,-1.99056617239812,"2014","2014"
"UG201400000139",1.96171,33.135299,-1.43544311507296,"2014","2014"
"UG201400000140",1.915,33.114,0.497891827337446,"2014","2014"
"UG201400000141",3.573723,34.168492,-1.96406711819861,"2014","2014"
"UG201400000142",3.522972,34.121581,-0.731202814368706,"2014","2014"
"UG201400000143",3.634361,34.172785,-1.92085731583419,"2014","2014"
"UG201400000144",3.620881,34.060499,-2.35894767326481,"2014","2014"
"UG201400000145",3.554,34.173735,-2.09615747693474,"2014","2014"
"UG201400000146",3.499064,34.077446,-1.96041765450871,"2014","2014"
"UG201400000147",3.418837,31.083755,-1.4415961166638,"2014","2014"
"UG201400000148",3.151325,30.909065,-1.53856669000851,"2014","2014"
"UG201400000149",3.132479,30.845571,-1.88509061753471,"2014","2014"
"UG201400000150",2.475017,32.539866,-1.53872556563915,"2014","2014"
"UG201400000151",2.355793,32.614283,-1.85131011352883,"2014","2014"
"UG201400000152",2.408279,32.378626,-1.15493468139205,"2014","2014"
"UG201400000153",2.737988,33.418242,-2.08723047179315,"2014","2014"
"UG201400000154",2.937451,33.369185,-1.77915127064755,"2014","2014"
"UG201400000155",2.420248,33.106354,-1.23338250444674,"2014","2014"
"UG201400000156",2.203578,33.19281,-1.30063768715459,"2014","2014"
"UG201400000157",2.341195,32.684675,0.253138130690801,"2014","2014"
"UG201400000158",2.39378,32.798023,-2.08547139255939,"2014","2014"
"UG201400000159",2.33092,32.823069,-1.74869102826206,"2014","2014"
"UG201400000160",3.402393,32.555336,-1.89136067649764,"2014","2014"
"UG201400000161",2.099598,34.236466,-1.84572273792303,"2014","2014"
"UG201400000162",2.292582,34.287623,-2.241638182251,"2014","2014"
"UG201400000163",2.481104,34.446941,-2.22518933483624,"2014","2014"
"UG201400000164",2.607594,32.17562,-1.45459937851909,"2014","2014"
"UG201400000166",2.476945,33.514495,-2.19750243870958,"2014","2014"
"UG201400000167",2.57449,30.773958,-2.01439007754132,"2014","2014"
"UG201400000168",2.419403,30.976637,-0.305464064961861,"2014","2014"
"UG201400000169",0.653242,30.058181,-1.41611385627315,"2014","2014"
"UG201400000170",-0.52801,30.088291,-0.267693891345993,"2014","2014"
"UG201400000171",1.615718,31.314499,-1.45525266204844,"2014","2014"
"UG201400000172",1.373499,31.147077,-0.658505376379753,"2014","2014"
"UG201400000173",1.473427,31.341878,0.130205087261395,"2014","2014"
"UG201400000174",-1.388299,29.903499,-0.907215498051895,"2014","2014"
"UG201400000175",-1.220011,30.1509,-0.14867913640152,"2014","2014"
"UG201400000176",-1.187041,30.126409,-0.948320449978549,"2014","2014"
"UG201400000177",0.557831,30.12812,-1.06623564393235,"2014","2014"
"UG201400000178",0.638566,30.255805,0.313853958140936,"2014","2014"
"UG201400000179",0.075378,29.74191,-0.551018227659905,"2014","2014"
"UG201400000180",0.03081,29.763153,1.33264729023966,"2014","2014"
"UG201400000181",0.017356,29.850177,-0.85220046209134,"2014","2014"
"UG201400000182",0.352687,30.181789,-0.365544826802609,"2014","2014"
"UG201400000183",0.973775,31.18328,-1.09937047750731,"2014","2014"
"UG201400000184",0.910153,30.877423,-0.475490929577982,"2014","2014"
"UG201400000185",1.10024,30.830771,-1.05628079880552,"2014","2014"
"UG201400000186",-1.316038,29.6311,-0.740093688324131,"2014","2014"
"UG201400000187",-0.310926,30.54308,-0.186211154363417,"2014","2014"
"UG201400000188",-0.609407,30.648581,1.9764856280048,"2014","2014"
"UG201400000189",-0.653927,30.426431,-0.584756541219957,"2014","2014"
"UG201400000190",-0.903573,30.388699,-0.408184596740223,"2014","2014"
"UG201400000191",-1.122705,30.225821,-0.56584375387335,"2014","2014"
"UG201400000192",-1.007781,29.942527,-0.390104392532771,"2014","2014"
"UG201400000193",0.40491,30.44082,1.32746878232349,"2014","2014"
"UG201400000194",0.227086,30.459559,-0.493403021806776,"2014","2014"
"UG201400000195",0.22155,30.598969,-0.795187782858273,"2014","2014"
"UG201400000196",-0.82653,29.769745,-0.630839702527009,"2014","2014"
"UG201400000197",-0.999016,29.852365,-1.06126870348016,"2014","2014"
"UG201400000198",0.752873,30.673751,-0.593248914224064,"2014","2014"
"UG201400000199",1.764055,31.403649,-1.67147063437288,"2014","2014"
"UG201400000200",-0.12394,30.450599,0.596566486357602,"2014","2014"
"UG201400000201",0.096254,30.548725,-0.645260576424064,"2014","2014"
"UG201400000202",-0.711426,30.653736,0.358510128975296,"2014","2014"
"UG201400000203",0.138585,30.672851,-0.0105788785922424,"2014","2014"
"UG201400000204",-0.137696,31.074835,0.210563395984874,"2014","2014"
"UG201400000205",0.603605,31.050497,-0.251529351415256,"2014","2014"
"UG201400000206",-0.663968,30.025507,-0.844792591312954,"2014","2014"
"UG201400000207",1.04149,30.31817,-0.345131796847958,"2014","2014"
"UG201400000208",-0.27182,30.114734,-0.646289008142378,"2014","2014"
"UG201400000209",-0.59271,30.407089,-0.111367216950914,"2014","2014"
"UG201400000210",-0.513911,30.320591,0.0213072573955239,"2014","2014"
"UG201600000001",0.320187631511,32.5682063677,2.24528456532316,"2016","2016"
"UG201600000002",0.340653350002,32.5936271164,0.67348750836726,"2016","2016"
"UG201600000003",0.313103244185,32.5665559657,1.6492366370166,"2016","2016"
"UG201600000004",0.353368071333,32.5581439634,2.0065360717022,"2016","2016"
"UG201600000005",0.367387686213,32.5943566295,2.55656010980851,"2016","2016"
"UG201600000006",0.358632151219,32.5655578887,2.55141573413683,"2016","2016"
"UG201600000007",0.379859123014,32.5676504154,1.40576171887932,"2016","2016"
"UG201600000008",0.367843107211,32.5556987257,1.79301724026007,"2016","2016"
"UG201600000009",0.375812217412,32.5909922795,2.48544585048822,"2016","2016"
"UG201600000010",0.354156502627,32.5854163027,2.2481104109226,"2016","2016"
"UG201600000011",0.334930302998,32.5607538623,0.871995816449242,"2016","2016"
"UG201600000012",0.339935413959,32.5645960033,4.34250527394736,"2016","2016"
"UG201600000013",0.339649439532,32.573541892,1.18096706124314,"2016","2016"
"UG201600000014",0.321586343724,32.5406379554,2.57600701604426,"2016","2016"
"UG201600000015",0.297321872137,32.5439370693,1.5114588081694,"2016","2016"
"UG201600000016",0.333287944956,32.5483096183,1.33852952425891,"2016","2016"
"UG201600000017",0.3292405435,32.5597637715,2.06178599325413,"2016","2016"
"UG201600000018",0.30548621477,32.5429969514,2.40431762877818,"2016","2016"
"UG201600000019",0.320129901586,32.5388042113,1.57930031353644,"2016","2016"
"UG201600000020",0.342636172677,32.5445732201,2.09020173305145,"2016","2016"
"UG201600000021",0.31763599334,32.5400486825,2.29475277549465,"2016","2016"
"UG201600000022",0.285404906835,32.5409752188,2.31112019575754,"2016","2016"
"UG201600000023",0.30435760554,32.570912935,3.08881699136512,"2016","2016"
"UG201600000024",0.330321739006,32.5583797035,2.05434453282477,"2016","2016"
"UG201600000025",0.292290874948,32.5596263383,1.25578849309421,"2016","2016"
"UG201600000026",0.288825643964,32.6309673631,3.00678579819186,"2016","2016"
"UG201600000027",0.256769844875,32.6366169584,2.16669641582742,"2016","2016"
"UG201600000028",0.28212371734,32.5951493059,4.32835176998743,"2016","2016"
"UG201600000029",0.315483963,32.591399445,1.95385190016027,"2016","2016"
"UG201600000030",0.303050567599,32.5962969135,2.63241840931937,"2016","2016"
"UG201600000031",0.293135925102,32.5725314871,2.02359894283043,"2016","2016"
"UG201600000032",0.290363566407,32.5938227778,3.12011783812866,"2016","2016"
"UG201600000033",0.271943687787,32.5878424261,2.26730613673827,"2016","2016"
"UG201600000034",0.286188895609,32.5778489796,2.41387904950237,"2016","2016"
"UG201600000035",0.296949098009,32.5838391581,1.67220096120534,"2016","2016"
"UG201600000036",0.266984096616,32.6091047005,2.35176044292439,"2016","2016"
"UG201600000037",0.312314079882,32.5970508167,1.78769725288075,"2016","2016"
"UG201600000038",0.347769190956,32.6048857864,2.07733952683171,"2016","2016"
"UG201600000039",0.370568722972,32.6038784194,2.24768732969736,"2016","2016"
"UG201600000040",0.332044334955,32.6384797752,2.42561183090953,"2016","2016"
"UG201600000041",0.388959006279,32.597001741,2.28526645059623,"2016","2016"
"UG201600000042",0.344806666483,32.627365442,2.06247549559561,"2016","2016"
"UG201600000043",0.307357110697,32.6486253475,2.40805983789771,"2016","2016"
"UG201600000044",0.301909519025,32.642829482,2.85008472484491,"2016","2016"
"UG201600000045",0.334812744317,32.6060216814,1.66891895151341,"2016","2016"
"UG201600000046",-0.322854885702,31.9867370089,0.315686029508205,"2016","2016"
"UG201600000047",-0.366113969319,31.7184213279,1.85241666422923,"2016","2016"
"UG201600000048",-0.284714262202,31.7590655154,0.0172940719246121,"2016","2016"
"UG201600000049",-0.194976469028,31.8123080284,0.391857142116781,"2016","2016"
"UG201600000050",-0.0922330862719,31.7266529082,0.511512979270918,"2016","2016"
"UG201600000051",-0.135916753274,31.6602425888,0.520044127751385,"2016","2016"
"UG201600000052",-0.0438857202967,31.585777671,0.0163662419395714,"2016","2016"
"UG201600000053",0.10364931914,31.5051106433,-0.978633620092876,"2016","2016"
"UG201600000054",-0.296553866675,31.3934366624,0.0243789543574916,"2016","2016"
"UG201600000055",-0.110797566309,31.431955929,-0.588449584854908,"2016","2016"
"UG201600000056",-0.241244752487,31.2240399359,-0.910626877281101,"2016","2016"
"UG201600000057",-0.325458698419,31.6251580693,1.61017719973453,"2016","2016"
"UG201600000058",-0.41578937619,31.4715521398,-0.201378362868841,"2016","2016"
"UG201600000059",-0.897485719125,31.4723978178,-0.311980534089684,"2016","2016"
"UG201600000060",-0.898894981747,31.2298488984,0.583315620083053,"2016","2016"
"UG201600000061",-0.605959670079,31.3520520439,0.0969238432928308,"2016","2016"
"UG201600000062",-0.759788941608,31.2176649919,-0.960395668671206,"2016","2016"
"UG201600000063",-0.637788868646,31.4154226049,-0.113142020807377,"2016","2016"
"UG201600000064",-0.631488215446,31.569281254,1.12889751977615,"2016","2016"
"UG201600000065",0.221878136863,31.7703680265,-0.766622680441396,"2016","2016"
"UG201600000066",0.281604119021,31.6021755119,-0.952786521574563,"2016","2016"
"UG201600000067",0.116666027756,31.9905021639,0.936904945411106,"2016","2016"
"UG201600000068",-0.0114479304264,32.0685599448,0.348280007074753,"2016","2016"
"UG201600000070",0.315229757683,32.2966929569,0.726612769245854,"2016","2016"
"UG201600000071",0.439076921698,32.3224685517,0.346422828472159,"2016","2016"
"UG201600000072",0.0918839329827,32.5168564438,2.56339398324759,"2016","2016"
"UG201600000073",0.088866983937,32.4979161221,2.57091288919229,"2016","2016"
"UG201600000074",0.275056412019,32.4582626877,2.04948157664397,"2016","2016"
"UG201600000075",0.241731717671,32.5241341404,2.82318939930975,"2016","2016"
