"lat","long","change"
1.66665,31.761191,0.19281361
1.6774098,31.7318005,0.19281361
1.520352,31.43691,0.193877882
1.553421,31.446884,0.193877882
1.522214,31.409365,0.193877882
1.573002,31.441544,0.193877882
0.060833,32.096389,0.193951552
0.083333,32.1,0.193951552
0.066667,32.116667,0.193951552
0.081667,32.100556,0.193951552
0.116667,32.1,0.193951552
0.0797959,32.1210818,0.193951552
-0.866667,31.283333,0.194704516
-0.890833,31.247778,0.194704516
-0.4925,30.265,0.194838823
-0.516667,30.283333,0.194838823
1.2,31.7,0.194968168
-0.633056,30.254167,0.195151122
-0.666667,30.233333,0.195151122
-0.65,30.25,0.195151122
1.483333,33.55,0.195338321
1.479722,33.545,0.195338321
1.5004066,33.5469939,0.195338321
-0.966667,30.6,0.195501866
-0.95,30.566667,0.195501866
1.4,33.783333,0.196377131
-0.921111,30.036667,0.196800366
-0.916667,30.066667,0.196800366
-0.95,30.033333,0.196800366
3.283893,31.725619,0.197322559
3.279269,31.748208,0.197322559
3.317995,31.750018,0.197322559
3.304028,31.767635,0.197322559
3.328328,31.763391,0.197322559
-0.5750487,31.3644302,0.197833281
-0.566667,31.366667,0.197833281
-0.583333,31.4,0.197833281
-0.583333,31.383333,0.197833281
-0.6,31.366667,0.197833281
1.514114,31.388674,0.198953674
1.52319,31.394386,0.198953674
1.514561,31.350702,0.198953674
1.5416,31.352883,0.198953674
1.519745,31.350928,0.198953674
1.571295,31.372803,0.198953674
1.562035,31.372136,0.198953674
1.529502,31.375767,0.198953674
1.614911,31.474175,0.199082463
1.607502,31.485511,0.199082463
1.627209,31.479556,0.199082463
-0.533333,30.333333,0.200520558
2.335278,32.688611,0.200627787
2.760078,31.275419,0.200704677
2.775188,31.266651,0.200704677
2.783387,31.284905,0.200704677
-1.25,30.183333,0.201278875
0.7450272,34.1867589,0.20182565
0.766667,34.183333,0.20182565
0.783333,34.183333,0.20182565
0.75,34.166667,0.20182565
-0.866667,30.016667,0.203751349
-0.883333,30.016667,0.203751349
0.645833,31.049444,0.203870534
0.833333,31.8,0.204359583
0.803056,31.776389,0.204359583
0.8,31.783333,0.204359583
2.401535,31.162326,0.205354068
2.415196,31.120185,0.205354068
2.421104,31.162804,0.205354068
2.365958,31.152573,0.205354068
1.266667,32.466667,0.205566088
1.233333,32.45,0.205566088
1.233333,32.483333,0.205566088
1.2492957,32.4613447,0.205566088
0.583333,32.983333,0.205608637
2.05,34.616667,0.206552391
2,34.616667,0.206552391
2.020556,34.584167,0.206552391
0.766667,31.15,0.208078476
0.766667,31.133333,0.208078476
0.100556,31.068611,0.208119184
0.776944,33.957222,0.208423565
-0.016667,31.483333,0.208509115
2.733676,31.065014,0.209421257
2.742122,31.07884,0.209421257
2.744344,31.057781,0.209421257
2.732444,31.073673,0.209421257
2.738621,31.061373,0.209421257
0.3543819,32.6806591,0.210275091
0.3226353,32.6265931,0.210275091
0.3159139,32.6425624,0.210275091
0.3093046,32.6376289,0.210275091
0.3451734,32.6483905,0.210275091
0.3350577,32.643232,0.210275091
0.3060375,32.6541812,0.210275091
0.356248,32.6267416,0.210275091
0.3190622,32.6562145,0.210275091
0.3107236,32.6478062,0.210275091
0.3138978,32.6220405,0.210275091
0.3105519,32.6739922,0.210275091
0.3534588,32.6568764,0.210275091
0.333333,32.666667,0.210275091
0.3563457,32.6650789,0.210275091
1.881916,32.427896,0.210403354
1.937544,32.412154,0.210403354
2.338323,31.096789,0.211135365
2.324323,31.104546,0.211135365
2.316525,31.10168,0.211135365
2.309902,31.098884,0.211135365
-0.5251121,31.1894705,0.211319268
-0.5247279,31.2075696,0.211319268
-0.533333,31.183333,0.211319268
-0.5311186,31.1716429,0.211319268
-0.4899822,31.1940067,0.211319268
-0.566667,30.35,0.211372005
-0.583333,30.333333,0.211372005
0.783333,30.4,0.211690007
0.733333,30.383333,0.211690007
1.316667,34.383333,0.212050161
0.283333,31.85,0.212363192
-0.066667,31.183333,0.212772729
3.564106,31.923627,0.214521174
3.551119,31.93698,0.214521174
0.1788363,32.4938694,0.214554829
0.166667,32.466667,0.214554829
0.133333,32.45,0.214554829
0.15,32.483333,0.214554829
0.15,32.45,0.214554829
0.174167,32.476944,0.214554829
-0.416667,30.316667,0.214624996
0.9998966,34.2545688,0.216369365
1.0175994,34.2210359,0.216369365
0.9868844,34.2102748,0.216369365
0.983611,34.225556,0.216369365
0.871667,33.3475,0.216662717
0.883333,33.3,0.216662717
0.85,33.316667,0.216662717
0.866667,33.3,0.216662717
1.016667,33.45,0.217513093
0.133333,30.833333,0.219704077
2.699896,30.886557,0.220114451
2.720712,30.915431,0.220114451
0.733333,31.2,0.220560945
0.766667,31.216667,0.220560945
-1.033333,30.133333,0.220805988
0.516667,32.9,0.221667146
0.533333,32.9,0.221667146
0.5,32.866667,0.221667146
0.533333,32.866667,0.221667146
0.990278,33.969722,0.223399826
3.440369,31.187001,0.223859656
3.44427,31.196201,0.223859656
3.417784,31.185684,0.223859656
0.25,32.75,0.22424917
0.25,32.766667,0.22424917
0.283333,32.766667,0.22424917
0.25,32.8,0.22424917
0.285278,32.779444,0.22424917
0.3,32.783333,0.22424917
0.266667,32.783333,0.22424917
0.3,32.75,0.22424917
0.583333,32.766667,0.225082161
0.55,32.8,0.225082161
0.6,32.783333,0.225082161
1.590556,33.300556,0.225083017
1.583333,33.3,0.225083017
2.416667,32.942778,0.225374369
2.680927,32.239381,0.225852348
1.8,33.316667,0.226177017
1.7925,33.341667,0.226177017
1.783333,33.316667,0.226177017
1.766667,33.333333,0.226177017
0.95,34.333333,0.227154871
0.918889,34.33,0.227154871
0.956944,34.369722,0.227154871
0.916667,34.35,0.227154871
0.966667,34.35,0.227154871
0.923611,34.356944,0.227154871
0.7924498,33.1451506,0.227317681
0.837222,33.133611,0.227317681
1.7847578,33.6221598,0.227459112
1.766667,33.65,0.227459112
1.783333,33.616667,0.227459112
0.733333,30.466667,0.228059772
2.6849722,32.7848056,0.228945381
-1.283333,29.8,0.229552799
-1.316667,29.783333,0.229552799
2.765337,33.3107721,0.229806843
-0.9425,29.786944,0.229949036
1.612847,31.179227,0.230041675
3.494401,31.266056,0.230195824
0.766667,33.366667,0.230441873
0.733333,33.366667,0.230441873
0.783333,33.366667,0.230441873
0.75,33.4,0.230441873
0.366667,31.25,0.230860063
0.844444,34.101111,0.23093113
0.816667,34.1,0.23093113
0.787222,34.078056,0.23093113
1.25,33.7,0.231091934
1.791296,31.883017,0.233704955
2.443099,32.447308,0.233919002
0.535,31.163611,0.234906996
0.506667,31.165556,0.234906996
0.3281239,32.5635399,0.234965337
0.3240394,32.581339,0.234965337
0.3135368,32.5633954,0.234965337
0.333278,32.5934604,0.234965337
0.3334054,32.5755188,0.234965337
0.3408433,32.5793555,0.234965337
0.3291976,32.6150131,0.234965337
0.3233746,32.6127741,0.234965337
0.3341416,32.590456,0.234965337
0.3025072,32.6037439,0.234965337
0.3115693,32.6007107,0.234965337
0.3026439,32.595175,0.234965337
0.3117486,32.5957699,0.234965337
0.3419051,32.6063658,0.234965337
0.3177137,32.5813539,0.234965337
0.3169925,32.568594,0.234965337
0.311944,32.5692176,0.234965337
0.3390466,32.5886355,0.234965337
0.3437583,32.5900635,0.234965337
0.3503456,32.6004276,0.234965337
0.3583191,32.6061342,0.234965337
0.3276684,32.5937406,0.234965337
0.3542425,32.6007307,0.234965337
0.3546701,32.5631122,0.234965337
0.3494922,32.5747477,0.234965337
0.3156819,32.5747119,0.234965337
0.333591,32.5830871,0.234965337
0.3224179,32.5965981,0.234965337
0.3271858,32.6036008,0.234965337
0.3392741,32.5629941,0.234965337
0.3254498,32.5705503,0.234965337
0.3203531,32.5647012,0.234965337
0.3443499,32.5646225,0.234965337
0.3361656,32.6131769,0.234965337
0.3238062,32.5676562,0.234965337
0.3229092,32.5735948,0.234965337
0.3113615,32.5748688,0.234965337
0.360905,32.560243,0.234965337
0.3547739,32.6184633,0.234965337
0.3617303,32.6132809,0.234965337
0.3213129,32.6083271,0.234965337
0.3567331,32.5807049,0.234965337
0.3544278,32.6136382,0.234965337
0.074281,29.900225,0.235401937
1.033333,33.383333,0.235555968
1.05,33.4,0.235555968
1.086111,33.402778,0.235555968
1.066667,33.383333,0.235555968
0.483333,30.1,0.23566079
0.15,30.65,0.235681941
0.783333,33.25,0.235801624
0.733333,33.266667,0.235801624
0.75,33.283333,0.235801624
0.766667,33.283333,0.235801624
1.598889,34.100278,0.236148723
-0.116667,31.15,0.236280666
-0.1,31.116667,0.236280666
-0.071944,31.120556,0.236280666
1,33.383333,0.236319246
0.993889,33.394722,0.236319246
0.1,32.333333,0.237940441
0.1,32.366667,0.237940441
0.5,33.533333,0.238290733
-0.866667,30.083333,0.238712
-0.883333,30.133333,0.238712
-0.866667,30.133333,0.238712
-0.866667,30.116667,0.238712
0.05,30.816667,0.238910114
1.216667,34.716667,0.239224078
-0.266667,30.416667,0.239305438
0.116667,32.183333,0.239773121
0.083333,32.15,0.239773121
0.383333,31.216667,0.240205052
0.4,31.183333,0.240205052
0.4,31.716667,0.240245478
3.464517,31.109977,0.240362691
3.488305,31.163401,0.240362691
3.491524,31.108844,0.240362691
0.133333,32.35,0.240782167
0.166667,32.333333,0.240782167
1.2009545,31.4261832,0.240950332
1.1869723,31.4414206,0.240950332
1.1811152,31.4601513,0.240950332
1.232778,33.305,0.240964075
0.133333,30.883333,0.241456054
0.166667,30.9,0.241456054
3.4117598,33.0236096,0.241859804
-0.95,30.083333,0.243305782
-0.966667,30.133333,0.243305782
-0.966667,30.1,0.243305782
-0.016667,31.05,0.243440985
-0.05,31.066667,0.243440985
2.995412,31.001472,0.244795902
2.968556,31.005824,0.244795902
3.02283,30.99431,0.244795902
3.3726111,33.3853889,0.245048749
2.503889,34.385278,0.245131762
2.516667,34.416667,0.245131762
2.6865278,32.4473056,0.245572985
2.6991944,32.4721389,0.245572985
1.1274005,31.5946626,0.245674303
1.133333,31.633333,0.245674303
-0.9122912,29.6171005,0.245762353
-0.9323261,29.6103739,0.245762353
-0.9338874,29.6343666,0.245762353
-0.938514,29.647276,0.245762353
-0.955522,29.632069,0.245762353
-0.953989,29.649648,0.245762353
-0.966667,29.6,0.245762353
-0.95,29.65,0.245762353
-0.916667,29.6,0.245762353
-0.9465385,29.6312542,0.245762353
-0.9451933,29.6354357,0.245762353
-0.9673749,29.6143877,0.245762353
-0.9467873,29.6187897,0.245762353
-0.9664656,31.3537008,0.246290339
-0.916667,31.383333,0.246290339
-0.919167,31.366389,0.246290339
-0.966667,31.35,0.246290339
-0.966667,31.4,0.246290339
-0.95,31.4,0.246290339
-0.958056,31.393889,0.246290339
0.444167,33.6675,0.246705501
0.448333,33.678611,0.246705501
0.45,33.666667,0.246705501
0.433333,33.666667,0.246705501
-0.833333,31.283333,0.247161575
0.7,30.45,0.247718043
0.716667,30.466667,0.247718043
0.683333,30.483333,0.247718043
0.033333,31.916667,0.248780567
0,31.933333,0.248780567
0.811389,33.962778,0.248854559
1.321667,33.061667,0.249429679
1.3,33.083333,0.249429679
1.316667,33.1,0.249429679
-1,29.816667,0.250204552
0.533333,32.983333,0.251534357
0.5,32.983333,0.251534357
1.517947,31.232606,0.251652101
1.535162,31.269197,0.251652101
1.516136,31.258191,0.251652101
1.564554,31.279728,0.251652101
0.133333,32.783333,0.252470782
0.166667,32.766667,0.252470782
0.15,32.8,0.252470782
0.15,32.75,0.252470782
-0.544167,30.8,0.252569647
-0.516667,30.766667,0.252569647
-0.533333,30.8,0.252569647
1.66845,31.425668,0.252705426
1.643183,31.413367,0.252705426
0.95,33.55,0.252765193
0.916667,33.566667,0.252765193
0.933333,33.533333,0.252765193
1.033333,31.316667,0.253037052
0.916667,32.183333,0.253415105
0.95,32.183333,0.253415105
0.516667,31,0.253780166
-0.216667,31.533333,0.254656922
-0.216667,31.566667,0.254656922
-0.233333,31.533333,0.254656922
-0.2172763,31.5316896,0.254656922
2.5837821,30.8991996,0.255077413
2.57392,30.863646,0.255077413
2.600378,30.888839,0.255077413
2.586665,30.919423,0.255077413
0.616667,31.6,0.255688534
0.633333,31.616667,0.255688534
2.6521641,31.1455148,0.256415106
2.617152,31.142685,0.256415106
2.652191,31.14576,0.256415106
2.605372,31.116607,0.256415106
2.635137,31.123726,0.256415106
0.833333,31.916667,0.256991106
0.8,31.933333,0.256991106
0.8,31.9,0.256991106
0.616667,31.9,0.257159428
1.259444,33.711667,0.257414843
1.25,33.733333,0.257414843
1.25,33.766667,0.257414843
1.233333,33.733333,0.257414843
3.271707,31.221931,0.258371864
3.289456,31.207459,0.258371864
3.319267,31.195832,0.258371864
3.322619,31.178414,0.258371864
3.294012,31.189986,0.258371864
3.296288,31.175316,0.258371864
-0.166667,31.016667,0.258403229
3.34828,31.737572,0.258624993
3.370455,31.765682,0.258624993
3.38179,31.725042,0.258624993
3.374441,31.741888,0.258624993
3.354599,31.747265,0.258624993
3.334175,31.748343,0.258624993
3.342379,31.725343,0.258624993
3.369816,31.756934,0.258624993
3.353048,31.768955,0.258624993
0.683333,31.866667,0.258942052
0.533333,31.35,0.259131568
0.5,31.4,0.259131568
0.516667,31.366667,0.259131568
0.533333,31.4,0.259131568
0.45,31.016667,0.259769781
-0.837222,31.339722,0.259926335
-0.133333,30.4,0.259930355
3.6605362,34.1889278,0.260498851
-0.05,30.4,0.261222792
-0.35,30.566667,0.261825398
-0.326389,30.573333,0.261825398
-0.316667,30.616667,0.261825398
1.476389,31.440556,0.262906355
1.466667,31.433333,0.262906355
1.495636,31.43087,0.262906355
1.479749,31.432141,0.262906355
1.483333,31.466667,0.262906355
-0.451389,30.113333,0.262956702
-0.45,30.1,0.262956702
-0.483333,30.083333,0.262956702
-0.451389,30.118056,0.262956702
0.633333,32.783333,0.263499583
0.633333,32.766667,0.263499583
2.9610832,32.6689649,0.26351756
2.9657526,32.640939,0.26351756
3.089871,32.158158,0.263706272
2.70159,31.150201,0.263759364
2.683597,31.111104,0.263759364
2.670463,31.123245,0.263759364
2.667394,31.130785,0.263759364
0.133333,31.9,0.264344269
0.166667,31.916667,0.264344269
0.166667,31.9,0.264344269
1.1,32.75,0.264834791
1.15,32.75,0.264834791
1.116667,32.766667,0.264834791
0.716667,30.383333,0.264845201
1.666667,33.7,0.26506069
3.230805,31.530899,0.266119897
3.241824,31.551931,0.266119897
3.241997,31.529696,0.266119897
3.253325,31.553754,0.266119897
3.255515,31.543312,0.266119897
1.2137443,34.1203893,0.266960782
-0.416667,30.483333,0.267502873
-0.4,30.466667,0.267502873
-0.383056,30.465,0.267502873
-0.366667,30.483333,0.267502873
-0.616667,30.316667,0.268362559
0.666667,33.366667,0.268634458
0.709167,33.357778,0.268634458
0.679444,33.380556,0.268634458
0.7,33.4,0.268634458
0.666667,33.4,0.268634458
3.609444,33.750833,0.269458456
0.443333,34.060833,0.270306514
0.481111,34.018611,0.270306514
0.4525,34.037222,0.270306514
0.435833,34.052222,0.270306514
0.433333,34.033333,0.270306514
0.483333,34.05,0.270306514
0.383333,33.033333,0.271643538
0.416667,33.016667,0.271643538
0.3641179,33.0316255,0.271643538
0.413056,33.044167,0.271643538
-1.3,29.766667,0.27243176
-1.316667,29.716667,0.27243176
-1.283333,29.766667,0.27243176
-1.284444,29.741944,0.27243176
0.916667,33.7,0.272515592
0.966667,33.666667,0.272515592
0.916667,33.666667,0.272515592
0.88,34.1775,0.272903096
0.866667,34.166667,0.272903096
0.321389,33.945556,0.272927248
0.325833,33.929444,0.272927248
0.319722,33.894444,0.272927248
2.164722,32.925,0.273799278
2.7236389,32.7286389,0.274028589
2.6936944,32.6938889,0.274028589
2.7127778,32.6964167,0.274028589
2.6826389,32.7265556,0.274028589
2.6936111,32.6936111,0.274028589
2.6930556,32.6938889,0.274028589
0.351111,34.024722,0.274054668
0.353056,34.072222,0.274054668
0.343611,34.05,0.274054668
0.319722,34.033889,0.274054668
0.333333,34.033333,0.274054668
0.341111,34.0225,0.274054668
2.448951,31.115531,0.275889914
2.482884,31.107772,0.275889914
2.431924,31.107228,0.275889914
2.429736,31.127016,0.275889914
2.438246,31.164686,0.275889914
2.476484,31.131948,0.275889914
2.424027,31.14592,0.275889914
2.458138,31.157598,0.275889914
2.472093,31.162889,0.275889914
1.1677211,32.4682696,0.275902115
1.183333,32.45,0.275902115
1.1550319,32.4630234,0.275902115
1.2,32.45,0.275902115
1.0493445,34.3399434,0.27673949
1.048821,34.3722329,0.27673949
1.0361896,34.3295151,0.27673949
1.0383454,34.3312645,0.27673949
1.04198,34.33464,0.27673949
1.04055,34.33339,0.27673949
1.0544899,34.3553546,0.27673949
1.0738823,34.3374212,0.27673949
2.30288,31.134857,0.276815723
2.332919,31.156043,0.276815723
2.323273,31.125994,0.276815723
2.319596,31.151129,0.276815723
2.3103,31.146276,0.276815723
2.340311,31.113465,0.276815723
2.317533,31.156347,0.276815723
2.309774,31.129399,0.276815723
2.349364,31.119807,0.276815723
2.302465,31.158598,0.276815723
1.517744,31.095708,0.276992575
0.116667,31.55,0.277213079
0.783333,32.783333,0.277284157
0.733333,32.75,0.277284157
1.091389,33.244722,0.279512245
1.15,33.283333,0.279512245
1.133333,33.233333,0.279512245
0.246111,30.0125,0.280094773
0.689444,33.070556,0.280495818
0.6721638,33.076936,0.280495818
2.966664,32.403012,0.281022791
-1.116667,29.7,0.281156337
-1.121944,29.686111,0.281156337
-0.066667,30.633333,0.282031891
-0.120278,30.658056,0.282031891
-0.1,30.65,0.282031891
2.378283,31.0299998,0.2820686
2.4166898,30.9853389,0.2820686
2.387557,31.029628,0.2820686
2.415288,31.039779,0.2820686
2.399995,31.009025,0.2820686
2.422011,31.023674,0.2820686
2.413025,31.012211,0.2820686
2.416692,30.985506,0.2820686
0.466667,31.133333,0.282795781
0.433333,31.15,0.282795781
0.6267278,33.6006548,0.283497385
0.619722,33.590556,0.283497385
0.616944,33.650278,0.283497385
0.65,33.616667,0.283497385
0.6475,33.6125,0.283497385
0.65,33.65,0.283497385
0.138333,32.572222,0.28374487
0.166667,32.566667,0.28374487
0.133333,32.583333,0.28374487
1.028611,33.092778,0.283813795
1.016667,33.05,0.283813795
0.980556,33.100278,0.283813795
1,33.083333,0.283813795
1.016667,33.1,0.283813795
0.3438677,33.0302137,0.284095467
0.316667,33,0.284095467
0.3563156,33.0045957,0.284095467
3.429141,31.064708,0.284105309
3.435563,31.062009,0.284105309
3.429028,31.053931,0.284105309
1.383333,33.966667,0.284620022
1.333333,33.966667,0.284620022
1.35,33.966667,0.284620022
-0.55,30.016667,0.284893106
-0.566667,30.033333,0.284893106
3.418204,31.116833,0.28491897
2.323961,32.385067,0.28530547
0.9,32.983333,0.285741386
1.4,31.833333,0.286157904
0.333333,33.533333,0.286281672
0.333333,33.55,0.286281672
0.35,33.55,0.286281672
1.083333,33.483333,0.286798039
1.053333,33.470556,0.286798039
1.033333,33.516667,0.286798039
0.333333,32.283333,0.286875429
0.316667,32.3,0.286875429
0.351389,32.298889,0.286875429
0.35,32.316667,0.286875429
1.066667,33.216667,0.286957112
1.033333,33.216667,0.286957112
1.033333,33.183333,0.286957112
1.083333,33.183333,0.286957112
1.083333,33.2,0.286957112
-0.9,30.866667,0.287683933
-0.8625,30.9225,0.287683933
-0.866667,30.883333,0.287683933
-0.883333,30.866667,0.287683933
1.3201854,34.1653457,0.288252019
1.301944,34.163056,0.288252019
-0.813333,29.717778,0.288536364
0.416667,33.45,0.288688779
0.383333,33.466667,0.288688779
0.4,33.433333,0.288688779
0.4,33.416667,0.288688779
0.15,32.183333,0.288832179
-1.2560641,29.9905385,0.289010574
-1.2446789,29.9854721,0.289010574
-1.216667,29.966667,0.289010574
-1.233333,29.966667,0.289010574
-1.2411385,29.9863966,0.289010574
-1.2573545,29.9757048,0.289010574
-1.263481,29.9764309,0.289010574
-1.2286441,29.9926845,0.289010574
-1.2391357,29.9734291,0.289010574
3.589846,31.24635,0.289140588
-0.283333,30.633333,0.290084331
1.15,33.566667,0.290706219
1.116667,33.55,0.290706219
1.116667,33.583333,0.290706219
-0.8,30.883333,0.291009707
3.05,34.4666672,0.29224527
3.05,34.466667,0.29224527
0.65,31.966667,0.292796283
0.633333,31.966667,0.292796283
0.866667,32.766667,0.292902808
0.9,32.766667,0.292902808
1.016667,32.8,0.29299446
0.916667,32.666667,0.293299447
0.95,32.633333,0.293299447
0.9553629,32.6804325,0.293299447
0.133333,30.45,0.293414419
0.8121551,32.4792921,0.293555084
0.8238662,32.4938661,0.293555084
0.8305981,32.4683177,0.293555084
0.8409356,32.4935273,0.293555084
-1.422043,30.0093603,0.295061093
-1.4,29.966667,0.295061093
0.75,32.833333,0.295272046
0.783333,32.85,0.295272046
0.766667,32.833333,0.295272046
0.783333,32.816667,0.295272046
1.433333,33.766667,0.295313058
1.4,33.75,0.295313058
1.45,33.75,0.295313058
1.416667,33.716667,0.295313058
1.166667,33.533333,0.296113823
3.165305,30.915228,0.297643876
3.164945,30.905005,0.297643876
3.179581,30.910724,0.297643876
3.196672,30.868633,0.297643876
-0.3988894,31.4091916,0.298200941
-0.4015523,31.4152556,0.298200941
-0.3906138,31.4615406,0.298200941
-0.4,31.416667,0.298200941
-0.366667,31.430556,0.298200941
-0.416667,31.433333,0.298200941
-0.366667,31.45,0.298200941
0.7,31.15,0.298387958
0.783333,31.1,0.298797584
0.785556,31.085556,0.298797584
0.733333,31.066667,0.298797584
0.766667,31.083333,0.298797584
0.783333,31.05,0.298797584
0.75,31.1,0.298797584
-0.433333,31.066667,0.298839193
-0.466667,31.066667,0.298839193
-0.4831023,31.0888373,0.298839193
0.383333,33.666667,0.298902579
0.416667,33.7,0.298902579
0.416667,33.666667,0.298902579
0.383333,33.7,0.298902579
0.783333,31.316667,0.300192435
0.7812042,31.32445,0.300192435
0,31.5,0.300310728
0.683333,31.25,0.30079585
0.679444,31.256944,0.30079585
0.923056,31.238611,0.301215638
0.966667,31.25,0.301215638
0.916667,31.25,0.301215638
0.05,32.166667,0.30142997
-0.033333,31.866667,0.301761391
-0.033333,31.85,0.301761391
0.566667,31.3,0.301936362
0.55,31.3,0.301936362
0.583333,31.3,0.301936362
2.247316,31.222562,0.302102833
2.277759,31.214741,0.302102833
2.29365,31.183306,0.302102833
-0.95,30.283333,0.302106673
-0.935,30.288056,0.302106673
1.0945957,30.7631377,0.302239576
1.416667,31.333333,0.302311413
1.433333,31.3,0.302311413
1.4,31.333333,0.302311413
1.444908,31.3277661,0.302311413
0.516667,31.65,0.303046931
1.05,33.016667,0.303787144
0.1,32.2,0.305097253
0.066667,32.2,0.305097253
0.1,32.233333,0.305097253
0.083333,32.233333,0.305097253
0.066667,32.216667,0.305097253
0.5,33.483333,0.305387901
0.526111,33.503333,0.305387901
0.516667,33.483333,0.305387901
0.5,33.516667,0.305387901
-0.896667,31.400556,0.305430075
-0.85,31.35,0.305430075
1.502848,31.335259,0.305900581
1.483056,31.342222,0.305900581
1.3375,31.424444,0.305916546
1.35,31.416667,0.305916546
2.614091,32.089033,0.305931885
1.6,34.85,0.306293463
-0.3876261,31.6348031,0.307195321
-0.366389,31.604444,0.307195321
-0.4,31.65,0.307195321
-0.366667,31.633333,0.307195321
-0.383333,31.65,0.307195321
-0.421667,31.619722,0.307195321
0.683333,31.633333,0.307494107
0.666667,31.6,0.307494107
1.0297046,31.6797021,0.30806931
1.0671956,31.6535237,0.30806931
0.393333,34.078333,0.308116786
0.366667,34.083333,0.308116786
0.8,33.316667,0.308453168
0.8,33.3,0.308453168
0.816667,33.3,0.308453168
2.5908333,32.4388889,0.30869906
2.5806944,32.4546667,0.30869906
1.160833,32.022778,0.310025516
3.2964808,32.8818393,0.310103611
3.316667,32.883333,0.310103611
0.783333,31.283333,0.311212288
0.5,33.016667,0.311648404
0.538333,33.041111,0.311648404
0.183333,31.666667,0.312617355
0.233333,31.666667,0.312617355
2.805,34.280556,0.31342664
-0.6575,30.41,0.314405828
-0.633333,30.383333,0.314405828
-0.616667,30.4,0.314405828
-0.616667,30.416667,0.314405828
-0.666667,30.433333,0.314405828
0.283333,34.016667,0.315185997
0.289722,34.016667,0.315185997
2.633333,33.666667,0.315996407
1.15,32.566667,0.316596211
1.1,32.6,0.316596211
1.15,32.583333,0.316596211
1.116667,32.6,0.316596211
2.91583,31.026949,0.316723013
2.950967,31.018561,0.316723013
0.05,31.566667,0.317280018
0.033333,31.533333,0.317280018
0.683333,32.916667,0.318079409
0.666667,32.9,0.318079409
0.716667,32.9,0.318079409
0.716667,32.916667,0.318079409
0.683333,32.9,0.318079409
0.7012322,32.9035171,0.318079409
0.633333,33.216667,0.318540577
0.616667,33.166667,0.318540577
0.6490172,33.1706213,0.318540577
0.632778,33.181389,0.318540577
0.6363385,33.1758091,0.318540577
0.65,34.033333,0.319826789
0.624167,34.055,0.319826789
2.580183,30.760582,0.320402917
0.55,31.35,0.320583139
0.6,31.383333,0.320583139
0.55,31.383333,0.320583139
0.583333,31.4,0.320583139
0.5553135,31.3950855,0.320583139
0.5,33.633333,0.320778213
0.501111,33.594167,0.320778213
0.683333,31.9,0.321513428
2.75757,32.226651,0.321969619
2.765272,32.2567991,0.321969619
2.767673,32.2477454,0.321969619
2.7758119,32.2247115,0.321969619
2.967531,30.880031,0.322074815
2.957039,30.916447,0.322074815
2.909063,30.882478,0.322074815
0.7,31.35,0.322768803
0.016667,32.933333,0.322875448
3.2666667,34.3666649,0.323098917
3.266667,34.366667,0.323098917
-0.6399236,31.3196295,0.324042796
-0.6560667,31.3379057,0.324042796
-0.633333,31.333333,0.324042796
-0.6102309,31.3031199,0.324042796
-0.6263583,31.3111765,0.324042796
-0.566667,31.683333,0.324913533
-0.5927567,31.6727894,0.324913533
-0.6068317,31.6715206,0.324913533
-0.5845699,31.6874563,0.324913533
-0.55,31.666667,0.324913533
-0.5825,31.704444,0.324913533
-0.166667,31.566667,0.325428204
-0.133333,31.533333,0.325428204
-0.166667,31.583333,0.325428204
2.853422,32.398287,0.326463244
2.866346,31.302928,0.326596928
2.899103,31.317506,0.326596928
0.833333,33.466667,0.326729151
0.816667,33.466667,0.326729151
0.8025,33.433889,0.326729151
0.6822248,32.1002597,0.326929109
0.666667,32.083333,0.326929109
0.6724063,32.0867979,0.326929109
-0.8973289,29.7750007,0.327162494
-0.875811,29.8211736,0.327162494
-0.866667,29.8,0.327162494
-0.873611,29.814167,0.327162494
-0.983333,30.933333,0.327233501
-0.15,31.133333,0.327668442
1.116667,34.333333,0.328032319
0.65,33.683333,0.330191281
0.65,33.7,0.330191281
0.883333,33.8,0.33024367
0.9,33.816667,0.33024367
1.25,33.866667,0.330449184
1.25,33.85,0.330449184
0.25,33.516667,0.330846453
2.576156,31.213262,0.332498469
2.591493,31.225824,0.332498469
2.54952,31.194143,0.332498469
2.574455,31.172387,0.332498469
2.568411,31.22632,0.332498469
0.3125,30.577222,0.332895501
0.95,33.283333,0.333228398
0.917222,33.263611,0.333228398
0.3,32.133333,0.333273425
0.25,32.083333,0.333273425
0.266667,32.116667,0.333273425
1.383333,32.416667,0.333957243
1.366667,32.416667,0.333957243
-0.2,30.9,0.334628801
0.433333,32.033333,0.334897059
0.466667,32.016667,0.334897059
0.45,32.05,0.334897059
0.7981064,34.3786884,0.335348971
1.1,33.383333,0.335688895
1.15,33.4,0.335688895
1.133333,33.35,0.335688895
1.133333,33.383333,0.335688895
0.566667,32.133333,0.335707604
0.566667,32.083333,0.335707604
0.55,32.1,0.335707604
0.6,32.1,0.335707604
0.583333,32.133333,0.335707604
2.2817365,31.5661885,0.336592299
2.2587358,31.5404855,0.336592299
-0.3,31.566667,0.337317856
0.5,33.716667,0.338516154
0.516667,33.766667,0.338516154
0.533333,33.75,0.338516154
0.383333,32.416667,0.338876648
0.366667,32.383333,0.338876648
0.416667,32.416667,0.338876648
0.4,32.4,0.338876648
