"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"28",73360.2297409926,100683.723629217,123465.809929339,152924.645300571,97755.2247811834,50227.0134382985,98647.9584612853,68212.0108616467,176491.41273102,143604.210842579,144005.749431855,24515.2249739628,6634.96656742964,25296.0909406536,12062.4440919988,6347.87232689844,8436.15033304926,44898.9922113959,47867.1141459177,98391.6430246957,16134.7431695304,51689.4925442251,46035.2744632863,55969.778731321,141411.866550978,139760.238100849,99648.1639473612,53377.3931359146,36876.4433353763,66499.4176011408,28280.6045997266,34314.7185344806,33227.0018535269,138042.732798982,139087.69305344,116775.855310852,119014.69686187,113257.003049228,116116.22032108,96625.3431399507,80785.8344166501,80650.0906599253,64688.5217292653,54082.0802770428,80826.8471965065,112729.814459255,82662.4173792151,127138.727199757,69398.4291317427,86354.4760097915,89207.0000362253,0,0,0,0,0,5281.52525672034,0,0,172.81491579506,0,0,0,0,0,1662.19994368803,0,0,159969.808852918,138031.430597925,247223.152847617,195248.387870913,190843.747366386,193513.834508561,186837.89181892,189888.58132084,166425.295909836,145941.368784856,166546.869774044,210440.265972002,207977.063728167,146983.356940814,169841.544598991,157565.338636111,176961.367737232,212409.59513975,179181.803711589,165639.654222261,219096.607616087,232960.157143643,267757.975439972,278177.120346714,242723.354405966,333656.881747845,337846.996158236,180000.449657921,233632.232194575,150853.484920005,206195.150070954,283130.092448438,258925.127528951,268765.869716411,200845.233445078,155785.777216508,169512.403038522,202576.157813073,171080.392730495,213980.769583523,208957.13709509,265325.316973967,297522.816997678,277574.874397566,207967.901932718,248585.498488288,251767.005316687,218363.680278162,192403.457053075,282558.679202975,283578.711526005,212145.018162766,189125.419826494,168691.364132511,228828.856351134,233961.841838348,394352.406516412,390654.293726822,338238.585080137,292458.611552711,297490.9246224,267455.621186211,190074.288500303,197917.447353287,180302.204342608,166610.430111672,168412.250818824,183187.49439903,261760.754461284,281136.968743689,302958.414031375,253429.221759566,340037.758249172,305048.031304249,350729.535649315,359600.337172211,231648.885060955,235587.600370546,247728.899812928,291905.718620957,276911.087610722,293882.200911761,257398.223268546,322614.102909959,312843.855524458,338419.802274566,334086.685943525,349293.392068126,337144.447583487,286142.954895947,358399.617351669,361922.189773766,335073.607606803,313063.304025587,348858.875731372,277457.947585889,241256.431409108,293402.979575277,264010.792941646,368566.505380787,381049.131964685,368556.343264557
"29",76420.29694652,104942.419636105,127713.919387282,157213.162102482,102013.034179539,54430.4645574678,102571.839738882,72455.3173170833,180532.209995265,147683.587038525,148281.275851465,28001.5674988306,5172.15373373485,28381.0888611293,9569.96027630026,4287.77402242674,10961.1801118133,40711.9175446574,43651.303843252,100523.84229635,15226.1885292976,49519.9777859604,49651.7354288562,58173.6934148015,144747.348390877,142929.53217659,102946.487852453,49441.161354169,34486.995759331,63667.3712859214,26887.5911607622,30032.6989256064,34339.0153083304,137258.162809736,135768.588774545,112834.208217405,115219.12515329,109167.078362902,111859.415924204,92525.9392630119,76540.4998324535,76440.3990583574,60404.503210155,49906.9076309771,76702.7431500206,109515.588133759,78435.3801146313,122905.840047309,65120.5489890928,82415.5425671592,85799.5721050829,559.797594844488,917.133951131983,0,0,0,6562.2821475025,528.565538132314,2255.79955073049,3544.74461632547,0,0,0,4182.03926923368,0,5745.26877468791,978.434692233023,3668.69380684014,156174.208639718,134431.322620754,242954.14197066,191145.31496631,186711.700609388,189266.10617356,182621.291211229,185680.020268485,162145.434336721,141692.475803524,162264.403081231,206168.618025218,203708.691350507,142786.03883387,165697.188605165,153504.682297053,172912.962004432,210032.284800233,176535.169662324,163472.120845094,216934.424274755,230551.021432666,265828.353913165,276749.255675971,240826.982318024,330885.045081262,335631.384381255,176575.819048172,231058.306908731,148037.933155129,202806.776848598,280735.988755429,256048.863908121,265533.47492736,199432.645812556,155624.801374188,169671.198378362,205868.818968199,174523.039984978,216672.022829469,211794.507667965,268985.685194323,301449.132870071,281350.481432097,211601.589875765,252080.123010507,255357.946478713,220719.197209043,193371.177659031,285982.288189984,286968.687292826,208301.908797694,184845.442209363,165203.314096742,224890.057688241,229823.9947397,390766.323808473,387093.998904396,334635.78434505,288882.874542453,293397.727467728,263178.615739198,185824.58585234,193673.786569641,176323.373601873,162551.230287316,164502.708864862,179204.136154599,265995.882201882,285339.510010323,307153.719125925,257667.290741969,344326.891002413,309336.468392807,354968.046821129,363880.151089021,235916.355962858,239585.16481572,252007.469015088,296098.205082347,280927.282058408,298143.127083122,261686.210931274,326881.429225112,317060.870301326,337182.852972409,332832.930239278,349442.643332449,337205.036374506,286340.01505391,358277.50287029,361852.543671644,334522.297824674,313334.158614096,347954.244493759,277747.318771848,241472.422283962,293815.4165896,264478.492674637,367960.749607022,380343.858184242,367686.356946433
"30",69652.6881672072,103054.075093458,124036.859903065,154553.864369528,98471.5538261135,53276.109720798,102813.073479319,68830.8921218742,175573.807738958,142894.770298099,146046.042791927,22059.5862246356,12488.8903995297,31343.1193007385,16960.062509799,11704.144202044,4146.87982340965,45444.0588333326,45750.1733945016,105026.433368206,22419.7893282233,56916.9979566283,51136.0663286029,62600.5916378094,146836.0982114,145433.474862295,105176.207973162,49831.7738925203,30704.996949405,60680.0076035773,21503.2918181598,33283.2057912735,40171.4358084748,144481.597835853,133860.71368275,113050.414053228,114835.07880479,110140.356012311,114203.645281766,93585.2147319779,78800.2003670601,78329.7955784805,63493.6276127912,51624.6334883157,81613.6957194442,116310.336516996,82706.7691156104,127046.682627375,68771.752631344,82682.0515991227,84191.972819007,0,0,1366.43607933321,1058.51848169792,0,0,0,0,0,0,0,1255.57688358241,2688.17054692547,637.247526739497,2920.22751154025,239.504549273245,1349.01373705198,155747.34234151,133350.383040469,245381.384796873,192113.867265486,187871.500596017,191392.909929221,184428.792482156,187408.513589699,165574.843554004,145649.064449102,165089.927666324,208671.255747944,206146.543411136,144455.248373138,166950.534594116,154265.719960433,173582.516439144,217349.44734013,183738.810154959,170851.050071236,224312.016048296,237855.680115988,273241.249254621,284151.137852084,248243.172855875,338004.321313705,342993.066807762,183086.677928672,238292.807690071,155147.552694824,209357.048693073,288043.407827611,263101.235245245,272262.738443427,206830.973922043,162530.066349384,176361.312865584,208045.854674139,176311.790926239,220172.397890059,215004.387782714,270091.937097523,301560.885708535,282059.598276822,212811.159611473,253696.70798213,256681.287623072,224829.431004779,199346.140068941,287792.339631832,288870.458087668,214035.301387959,188255.210701664,171630.303537001,230359.263648092,234526.56303442,396995.999209178,393367.374601775,340842.040208044,295141.418972523,298296.597635202,266635.706697185,189739.186292208,197655.306391357,181682.068201654,167628.98022659,170079.029016728,184545.600607984,264258.718791799,283894.00916978,305758.760310089,255889.691915571,341369.962098071,306319.010974622,353170.053963109,361482.147852475,233764.073962948,239390.090175047,248672.030846786,294736.358248226,280634.811756211,296073.416818208,259004.54029828,324705.642326514,315483.424003141,344552.018766793,340205.607805098,356144.186862065,343971.211300767,293005.217531352,365166.005570257,368707.033619746,341650.988699808,319943.090178892,355229.998465576,284341.215248649,248122.465466993,300309.631113462,270925.83862773,375115.765707527,387543.708901252,374950.019064425
"31",71443.990711805,100506.948269057,122699.14382068,152507.939824415,97027.6698588992,50260.1873649431,99148.2264728308,67431.9594934766,175294.68447104,142461.749296036,143727.686923095,22806.9400643796,8835.87411210686,26636.6666943197,14090.0947342641,8448.55289444505,6284.55360740343,45868.8985318499,47993.9246952099,100123.434911535,18406.5556705981,53837.1960186144,46913.4302766901,57695.7746747332,142470.241613302,140938.272182003,100749.553939209,53010.3629149279,35397.128667446,65209.4640998895,26424.9132188965,34769.4311912513,35316.7918817355,140323.287822088,138083.490193718,116380.408389911,118440.738899965,113085.561187848,116362.828512147,96473.6397631797,80992.7313389421,80742.6367840543,65142.897844007,54101.6958397127,81905.2412131663,114556.457016977,83521.2968056578,127973.26685772,70040.8367396803,85966.2475012537,88283.5024465557,0,0,0,0,0,3007.49738744989,0,0,0,0,0,0,0,0,618.998631776123,0,0,159386.929121193,137260.667951396,247515.854216618,195084.754574109,190736.189211674,193707.384109464,186930.386159514,189957.679446107,167032.080532386,146719.809480628,166959.388843699,210755.018951104,208270.646875004,147028.442331503,169761.408054162,157333.570632452,176704.270682979,214525.683655603,181225.407643037,167799.725469233,221259.246785519,235068.773426108,269961.385242255,280437.183949485,244931.563246337,335664.029974118,340000.253458806,181720.312511322,235698.035161403,152842.08346715,207935.058412179,285243.226281531,260895.449123641,270587.977957651,203105.649118931,158037.743462542,171730.180866011,203660.199360795,172051.345085,215436.149627175,210331.923488687,266096.569168253,297996.789159413,278227.848638662,208769.47727344,249507.268025571,252602.346275448,219982.913223141,194480.501770682,283536.490333013,284583.088757094,213561.51417084,189729.498955034,170372.877654732,230149.195470251,235009.935161339,395973.175174486,392292.300671959,339847.664832753,294085.80720507,298612.214782221,268082.789477406,190847.814898617,198712.026881174,181577.23587247,167782.246036541,169763.663942758,184457.066859717,261656.647761129,281126.54008448,302963.756128199,253310.890912094,339540.234800085,304529.550119525,350608.761446709,359286.832894431,231408.644473853,235964.355209369,247100.917424491,291922.250659127,277260.7012759,293671.772892592,256986.560016751,322370.357638132,312791.736500716,340691.927947566,336357.975135372,351509.058845697,339370.621707635,288353.083027241,360644.920554898,364162.401084604,337347.757131341,315263.14359726,351139.531821735,279655.683514427,243464.794864092,295582.096798055,266181.120116784,370842.605539382,383327.936026662,370837.090261443
"32",69605.4489515949,103597.884399255,124430.476315586,155035.017974977,98883.5137616286,53879.7540225586,103474.59084279,69243.11954991,175822.332611523,143167.41836528,146560.086764784,22216.4367425282,12934.9117396568,32074.4435360318,17272.2623799918,12093.2024309452,4178.52501819826,45224.8447221761,45277.6868982243,105747.522642579,22911.5610179106,57224.9270242738,51845.9795832276,63321.1015573066,147552.807934616,146157.520858662,105896.515132836,49242.6336897628,29975.6317520384,59956.9802289945,20790.7732786511,32924.7086855285,40831.4010430747,144973.39632745,133157.877959531,112435.930240617,114189.881008159,109569.895267574,113727.892101532,93022.3931968547,78324.6737646607,77826.4829209224,63094.3822029164,51119.0481611174,81396.2083356039,116390.842444128,82416.0090735259,126732.770086901,68420.5584524889,82074.8822322423,83501.4132555377,0,166.094006386742,2054.5840089278,1686.13240913286,623.251732441987,0,0,0,0,0,0,1911.07329287767,3376.03382235381,1366.05182978667,3535.21953065906,965.270138650723,2011.78145477809,155098.135298825,132674.418472025,244903.279921622,191536.614238837,187306.270003086,190894.277148503,183907.492892923,186881.156770586,165186.214206536,145315.516670071,164648.349726731,208200.874550364,205670.825782841,143926.442286598,166392.090925833,153678.259185731,172988.723108556,217597.168075693,183936.1969791,171139.612551793,224598.787251506,238096.23550384,273566.178487222,284554.865003165,248574.415977517,338168.646203689,343267.124200091,183101.341585684,238501.409911808,155312.089357025,209379.329557104,288285.162787507,263245.296896005,272322.609121972,207238.367829549,163093.010142498,176955.36501959,208763.444066501,177021.235081719,220903.78800703,215734.967045144,270780.007810568,302208.778045137,282733.178739916,213503.120505574,254400.260256159,257376.382971649,225557.857831948,200009.04594693,288500.924902154,289581.281129821,213914.328087708,187864.475704186,171628.948968998,230199.203649952,234268.243493545,396953.070795735,393332.40148741,340795.658490211,295105.213673723,298059.73214604,266245.23073158,189396.98231995,197318.995305851,181509.173632676,167420.008392673,169936.744663734,184370.094582934,264803.064500493,284456.104033408,306324.567071199,256431.339468788,341819.759795358,306764.132887485,353708.359111488,361976.883390403,234279.879514578,240024.806304839,249090.656676507,295304.562373674,281263.596232507,296593.731551866,259477.742808358,325217.095142538,316037.396037928,344982.64943391,340633.897020891,356739.245283372,344557.776481893,293604.829681411,365733.573757522,369280.098793804,342170.4826317,320549.714569614,355705.577552345,284949.453719273,248723.748105158,300929.04291852,271549.030105458,375628.704975394,388044.613523137,375430.043362628
"33",71979.9135757104,106468.212506633,127388.352859899,157970.022348383,101841.896656607,56635.5795096416,106024.296609922,72201.453796901,178694.715639219,146063.348802705,149467.141728324,24998.3740234943,12253.2711626141,33823.8324707893,15940.7130833793,11143.2214224241,6821.16221079883,42397.5195776414,42339.2262063861,107001.103742354,22360.6011217047,55759.4582733554,54073.2011562388,64583.8206363718,149674.458336961,148155.620362367,107962.313450582,46468.0919024992,28265.1526149628,58005.2279703617,19864.9114286047,29978.502148311,41375.0705654359,144302.408945585,130913.472179426,109725.899441116,111586.23957266,106751.27675765,110791.914073896,90188.232490885,75388.4114733372,74912.074350953,60139.0112527767,48206.8221537377,78569.3552988741,114154.707717552,79511.2538190644,123810.990129627,65478.595726678,79343.9041936148,81156.5099491126,1682.76161247894,2454.77932737792,3190.1904980692,2357.54291915932,2385.17395250532,1049.64059772938,0,0,2568.57510144679,0,0,2760.28784300781,5868.06383202297,3124.5047073476,6283.81164868008,3137.43717101167,4618.02094546552,152512.3202515,130224.056679791,241968.967615995,188730.989116485,184476.004255352,187975.659070072,181012.139120132,183993.151747232,162231.898606318,142380.441356413,161697.023232479,205261.839690462,202734.966780497,141040.344032525,163550.548997703,150894.533018244,170220.869486605,215864.589513641,182036.23763645,169558.443683913,223005.287796209,236337.665153603,272116.947616874,283436.699296883,247151.771534976,336158.265818054,341620.962315894,180693.078024337,236635.288351097,153312.301706634,206988.083870986,286528.060430398,261176.549850996,270019.534537499,206140.860417674,162828.414543568,176900.022355125,210868.612141958,179230.450307141,222579.866142094,217514.128501852,273171.163044467,304813.500138268,285214.788083919,215865.637588779,256664.834475335,259715.610187478,226996.489468544,200492.935394421,290715.682393513,291771.141151428,211227.584072901,184909.642973007,169184.224431785,227448.575757512,231393.694918855,394411.456684082,390807.497720314,338247.597571123,292579.190668203,295206.340205313,263290.556691889,186457.956509848,194382.965078006,178740.395400511,164601.881436403,167215.708308039,181597.414230149,267672.142215393,287295.888610929,309158.360152493,259304.337496317,344770.913863821,309716.860856875,356586.659022712,364901.925273656,237185.047722963,242680.537981528,252048.665049467,298133.948840599,283939.717998935,299493.916314733,262418.361361497,328127.194035042,318891.531114961,343985.435905516,339625.838059095,356670.428177189,344428.307285267,293569.255221146,365481.417576865,369063.213895553,341630.96918936,320563.811718766,354927.593353988,284976.247064135,248701.9079495,301039.532437789,271697.302546877,375051.125565852,387398.743298091,374675.731590316
"34",69821.8075552289,104479.935221418,125166.696152474,155858.09639043,99639.236106909,54811.2720724281,104442.643995074,70000.7676679608,176396.864417708,143770.328948887,147414.792064576,22702.437122042,13336.7703965511,33023.4386876791,17471.0377809354,12408.9191548297,4548.93710391185,44695.0086174513,44471.6053623111,106635.154915743,23365.8325957786,57392.0597205538,52826.6248683604,64207.5082759266,148531.292936554,147130.084559479,106872.749648875,48327.6072445921,29018.7936371715,58985.2083987821,19936.1500287227,32236.4236798794,41577.7845976422,145416.305214446,132177.781785053,111499.569949127,113232.434375644,108668.675410771,112914.434478371,92127.7492497565,77512.6484269937,76987.2179717807,62362.7337139286,50279.3552956973,80867.0386615284,116237.599940027,81800.4712402816,126091.394871167,67740.8264632241,81143.6595261329,82522.9805007247,339.084990329847,1142.5390247007,2873.2966064856,2401.22725875391,1544.01045213601,0,0,0,616.488924711734,0,0,2667.17639273117,4355.56817270323,2290.19171437661,4481.82050119208,1935.37579079797,2984.67030498028,154138.272184455,131700.906557815,244086.090534516,190629.076288114,186408.877603698,190057.490639057,183049.361385845,186017.408368298,164461.783269161,144649.872057229,163868.45096289,207391.526346006,204856.21817544,143061.719523816,165500.659463956,152762.423386251,172067.850009634,217670.448738977,183939.309534556,171272.405237487,224727.781147493,238159.027416673,273750.221417816,284856.83824059,248768.035955135,338124.038877157,343376.126077573,182858.681188087,238519.223033541,155270.232552533,209146.041538621,288349.057395338,263173.639979081,272136.935462196,207546.891827503,163653.162553301,177571.370589933,209741.474133618,178001.991172682,221849.616888127,216691.009671489,271758.73783687,303169.018344672,283706.714160543,214482.84097685,255381.438118553,258356.729993232,226474.787912276,200754.085209178,289481.811158217,290561.786765017,213499.162253709,187136.178594191,171365.80978328,229735.985814252,233689.573785598,396634.044318724,393023.521501131,340472.563565733,294795.417199062,297504.33270163,265517.857966404,188722.714839703,196651.147311771,181031.209078109,166899.128003745,169496.246789715,183888.921036648,265684.426622147,285353.337704742,307224.331832243,257310.345702405,342611.370951642,307551.15650753,354584.178238271,362812.444503626,235135.59662107,240976.898233977,249850.928456342,296206.36041487,282211.713913601,297453.38715827,260293.718353557,326068.798614121,316927.038818317,345325.636941253,340973.275663597,357354.161261345,345155.952652353,294228.215603362,366299.985777568,369856.061770734,342655.669221167,321185.69532903,356119.311330027,285588.551327933,249350.425571177,301588.691887627,272217.624435126,376102.924132018,388499.08225628,375850.803378178
"35",73104.5678700194,102489.182804894,124761.561590532,154540.265492076,99089.0365409531,52178.4627559616,100879.33405685,69494.3907181539,177317.682979805,144495.491009632,145734.481574314,24654.7549508593,7779.13345602529,27785.3960465307,12664.9100114418,7170.80330702371,7713.98350079925,43819.6524590294,46011.6490440176,100852.964224837,17613.6987299352,52550.3605677395,48419.7018795283,58434.1295840808,143857.50296589,142231.279719897,102102.395643746,51204.1669214017,34384.8684940677,64010.3897540457,25898.2613834294,32724.7059951877,35472.9848905982,139656.066055101,136653.490383098,114590.993149306,116739.717484065,111202.704800309,114357.919291829,94584.4428887503,78996.2546025103,78774.5262040189,63101.0529959765,52149.4997502703,79868.9448602979,112842.422050715,81462.6050431133,125913.43986926,67982.2065320162,84173.3027147852,86794.6395100277,0,0,0,0,0,3735.6861005134,0,0,214.768642836077,0,0,0,1392.20232265269,0,2681.6402971893,0,640.159395843892,157691.979465243,135673.425952391,245503.571223388,193201.831997131,188832.455869592,191715.346919355,184964.867172706,187998.699986444,164976.792466302,144658.829393009,164925.816232889,208737.537929376,206258.080109847,145075.077735077,167847.886874046,155475.381058336,174857.102955453,213156.982421177,179742.65801984,166520.000283435,219982.377472962,233686.237134812,268786.902897835,279484.992231995,243771.10747488,334128.448187176,338701.339013178,179922.242367366,234245.810232804,151289.421560798,206151.241909695,283867.323657879,259316.70748437,268864.902153008,202158.236486784,157658.821902664,171503.803457028,205028.163737676,173502.022688777,216478.107178043,211452.557699369,267679.782177395,299743.823705369,279880.650546475,210333.337808065,250992.909453534,254145.896543309,220847.858074642,194644.438570743,284983.323396639,286010.87894651,211609.203005583,187674.515678262,168551.296326962,228164.515774233,232967.61356693,394111.974662643,390440.817604308,337980.530972212,292229.163026216,296580.296001016,266026.485544034,188786.811305197,196651.168588539,179579.938682342,165760.562235333,167789.760253363,182458.108583088,263622.998217767,283065.899466696,304898.146821075,255281.017523696,341584.918821597,306576.589825825,352580.019067539,361302.4908211,233408.487406016,237757.009740145,249157.867037213,293853.27033488,279065.45566164,295666.198063186,259018.980457991,324371.277394197,314743.771966979,339826.762972522,335485.140151453,351287.695193132,339108.106699022,288153.161560891,360295.310301053,363837.629244143,336796.848027556,315099.038974557,350425.99765668,279499.28288362,243272.208099858,295484.852773039,266108.728555083,370267.13624142,382707.183887888,370139.587402571
"36",67669.1503336895,92941.0396448366,115597.573797205,145062.993581397,89879.4675836575,42666.6839199764,91740.1791024909,60352.2721249711,168926.001333697,135982.545844926,136202.59782009,18365.3343397313,11998.9893294679,20896.0488689392,18213.4661519633,12392.0604864554,5786.40064300925,52715.2187049125,55550.8396519881,95282.3805095435,19972.2644764759,56630.8903382321,40003.5221082149,52975.5181878131,135747.590985664,134448.530901172,94132.8127438799,60544.6285783338,41569.2329958907,71695.309732796,31516.436640277,42166.7090317204,32825.3367297133,140286.749605597,145009.57440609,123886.606326348,125842.997999916,120663.973062106,123884.641454727,104054.886757782,88530.3284555316,88312.8493422046,72545.1200355438,61681.3062107919,88562.0748039658,119108.119059096,90512.9441617649,134992.941593322,77282.7308032666,93480.9203940363,95348.7004420926,0,0,0,1178.32821550203,0,6038.7717887734,80.604004845565,872.847816553507,0,5463.60001399376,5808.8619033205,556.800880464244,0,0,0,0,0,166775.623908342,144482.290054495,255019.912465024,202662.708745209,198321.018647471,201251.232647064,194502.818015263,197534.401670763,174309.085118365,153810.012450658,174393.094248446,218246.724033067,215774.279390841,154608.142515435,177347.868419383,164898.81377348,184261.841156976,217330.770837596,184579.241446977,170240.436883024,223645.566281172,237925.07563413,271878.235028706,281416.249898831,246798.393256252,339204.731168765,342441.644893262,186668.700703161,238876.620790462,156555.139553112,212796.811454736,288049.345284268,264665.659020759,275096.995706283,204108.229138946,156875.806137142,169994.772927129,196964.242851436,165172.041535199,209572.115614094,204260.908526856,258926.67242213,290549.235783206,270929.769430339,201642.033362326,242536.100069031,245511.179065004,214618.565728584,191354.192137175,276648.135609337,277736.998509512,219454.344383065,197009.161366245,175461.677326079,236280.096202612,241698.751632598,401242.336222817,397502.877728979,345157.324899907,299340.068369707,305163.108741031,275340.040169991,197943.223898526,205779.302231071,187821.100157861,174246.294483326,175832.030341975,190713.383427688,254075.474466388,273533.053482729,295369.484281367,245732.679969196,332157.835339789,297164.069265837,343031.533063673,351781.889645874,223869.715528891,228460.984879428,239837.850153122,284327.659518188,269742.076544868,286121.761923301,249539.639721055,314832.306985633,305202.217509494,341295.999206955,336993.043885498,349659.541901674,337671.901145823,286447.860334744,359258.908093387,362685.972581629,336721.77719167,313217.080712469,351134.718548457,277596.149272323,241554.160677093,293307.968264141,263826.75215748,370298.894190206,382957.702723138,370760.550657912
"37",66016.3484872643,94360.0782312312,116151.67569799,146133.07427653,90493.6316067291,44423.8850714677,93989.207867588,60885.4604296453,168781.810987261,135927.62525374,137467.403236446,16910.4435743003,13515.3071967422,24023.8148262577,19433.4143894011,13615.3947235954,2783.73713742494,52429.3073397519,54223.4316369521,98464.4968857237,22122.2681565021,58506.4842980568,42719.173358119,56171.2019504366,138508.58310442,137305.928133257,96950.3478730865,58666.8060675485,38723.5191086091,68925.6151891775,28443.2837573338,41236.2416871305,35913.3115199762,143023.821331805,142424.315101354,121909.900781421,123684.439284197,118933.928041267,122653.563055703,102359.127108091,87260.3079644526,86909.0692387775,71588.6763249611,60222.7863129163,88447.8480863403,120301.736871807,90086.0857368342,134535.814436303,76563.8915786035,91536.0486210047,92869.9659334037,0,0,243.331718391162,1613.80950618596,0,2881.8650147043,0,0,0,4085.96760091361,4593.13394507166,1138.43425857207,0,0,0,0,0,164590.585575026,142113.285785482,253825.999268218,200919.821119196,196647.149507745,199936.636162779,193065.001389332,196067.082456292,173535.684107257,153273.730821242,173361.150270011,217083.249579629,214583.592603795,153122.414197476,175709.432381755,163091.403455053,182419.550387938,219268.375884387,186307.033065518,172297.721057642,225728.275050438,239846.622845084,274117.411554241,283925.40960518,249051.357611455,340870.057059911,344514.604643575,187676.40610626,240677.994498226,158133.067154739,213852.905265982,289991.958022084,266232.288203012,276331.916522408,206603.927908452,159831.46069648,173038.655798749,199728.162652564,167847.478079052,212602.360153378,207241.8614974,261396.318377852,292705.165347908,273279.835177649,204147.103753784,245146.931405274,248042.883010954,217737.048982263,194536.996336641,279307.842505737,280420.037664617,219917.066835562,196231.015811897,176394.329780429,236581.751596674,241562.07921787,402087.887482745,398381.042173581,345978.670952721,300191.778704885,305145.78783082,274591.446683567,197399.966525082,205268.427069367,188039.81693852,174295.785091593,176173.019138229,190921.702882443,255550.851647649,275125.061554097,296981.514281289,247191.726193971,333102.058332061,298079.80712433,344482.140502977,352978.798925422,225170.8165666,230520.299796966,240597.366725059,285952.557112427,271762.930150564,287457.59827267,250607.031245271,316124.787272484,306741.956335061,343904.097506937,339593.337012198,352727.609474183,340719.683092637,289521.142367012,362261.926368515,365701.952895246,339596.304850495,316307.899808811,353883.388268771,280687.49884263,244626.167413218,296423.88136798,266950.214695846,373159.340219981,385783.620165836,373525.742825769
"38",65395.8476720578,94727.8994596637,116231.286116504,146380.076123477,90594.0839655797,44926.4121470475,94642.2471694898,60973.3908834631,168627.193574883,135802.639114814,137778.579423532,16399.1445357269,14185.1230273051,25014.5231269393,20006.2529046355,14203.0793684315,1785.19758981863,52492.4230910498,53934.7764329789,99481.07658501,22942.6063295723,59231.5654806478,43552.4137869054,57197.0004119083,139346.747070479,138180.020638249,97812.1407255875,58181.1821507111,37870.7270262552,68097.5924580767,27491.5699749965,41090.7405313281,36948.8310640348,143976.832583215,141663.901944879,121376.883864335,123083.131621339,118489.158243829,122381.946574256,101928.994881293,86982.4845402626,86584.823556577,71422.7784107579,59886.024169171,88555.4567757638,120815.661016317,90089.6154841763,134524.341614768,76472.4292121243,91018.5089146422,92153.9466785312,0,0,842.334553124149,2095.48700237558,0,1892.1286319407,0,0,0,3912.90561004496,4473.63806145777,1672.21142341759,0,0,0,0,0,163978.996384111,141435.029002651,253559.810755857,200464.485979368,196216.888404251,199629.836889636,192716.720433733,195707.752915634,173415.096000922,153231.947680807,173151.023733448,216827.304166738,214319.20418229,152758.029746471,175291.535304883,162616.008399137,181930.247741419,219997.519874454,186975.3160758,173063.518427538,226499.728747286,240570.823041681,274932.902195877,284816.087157298,249871.108918248,341517.096675573,345281.648019673,188127.536721171,241366.858357796,158758.029927037,214317.172928954,290721.71390991,266850.993102961,276849.797124735,207491.620156919,160837.450554725,174063.768486754,200566.106193361,168652.356202444,213546.179194669,208165.124564592,262123.507017864,293318.966544225,273963.434671651,204888.350297415,245926.387287523,248793.028726284,218720.079479179,195583.365544491,280105.129733699,281225.57338543,220194.863614068,196107.639770922,176823.700327358,236807.735140705,241648.30723601,402483.151369328,398786.539142997,346367.725991365,300589.926846147,305267.507414787,274474.035317151,197352.66872743,205232.156112044,188241.200657884,174445.089018852,176415.637451853,191121.494547048,255928.982042358,275542.773530408,297405.251090354,247564.1026073,333299.057878772,298267.89775538,344849.938636103,353260.288059723,225489.456020864,231101.281867086,240735.120452408,286381.280346059,272329.100173027,287787.708576055,250847.252849773,316439.283940558,307140.906867882,344821.203674343,340508.278443365,353757.260197564,341745.23581217,290551.879084375,363278.063331928,366720.954431087,340582.194112382,317341.943460465,354837.493849334,281721.673184095,245656.719206659,297462.381867102,267989.291494002,374141.676123359,386757.326826545,374484.041459559
