"DHSID","year","lat","long","base","base_w_elec","no_elec_no_app","elec_no_app","n"
"ML201200000249",2012,14.744503,-3.42746,-0.674751120244604,-0.882075177144461,-0.35302386466241,-0.596402155769455,13
"ML201200000251",2012,13.384004,-6.260006,-0.800045829943583,-0.947687554004365,-0.557443094846997,-0.731272002199087,18
"ML201200000252",2012,12.584835,-8.053995,1.58281780853115,1.48436531397963,1.76945840562098,1.63958031562507,24
"ML201200000253",2012,12.621937,-7.912838,1.90588520166856,2.22006727382129,1.61379420401977,1.96337998464887,18
"ML201200000254",2012,12.458537,-7.056483,-0.717121318892836,-0.918045023152627,-0.560373812266771,-0.79168809452964,20
"ML201200000255",2012,12.622113,-7.954052,1.26125038450502,1.59492533289373,1.05063899032712,1.41728528905046,24
"ML201200000256",2012,15.120316,-10.867125,-0.0975133682114961,-0.247778270545536,0.124136486658085,-0.0601417561256382,18
"ML201200000259",2012,14.204461,-4.288708,-0.850132160226791,-1.04836237654402,-0.559279310032386,-0.792937646175051,5
"ML201200000260",2012,14.222348,-10.112494,0.120170099175808,0.38368676400555,0.0853821987420281,0.371327718080633,23
"ML201200000261",2012,13.957729,-3.088712,-0.447005321325745,-0.659259260079136,-0.384539810655035,-0.621976433192767,7
"ML201200000262",2012,13.435415,-6.905768,-0.802797420515699,-0.986958771761915,-0.812256938956168,-1.01103904151801,22
"ML201200000265",2012,15.125819,-9.661823,-1.2451625123693,-1.40201972694495,-1.03503350260818,-1.21327073900638,23
"ML201200000266",2012,11.078184,-6.883958,1.11493789481649,1.31313458379583,1.01654169136756,1.22116109921054,16
"ML201200000267",2012,14.632969,-3.771929,-1.42437406370386,-1.5652763822434,-1.30321012901148,-1.44673505478613,15
"ML201200000268",2012,14.079665,-6.051686,-0.0231801126281779,0.0710970957283907,-0.256976336045963,-0.141343664659383,18
"ML201200000269",2012,15.457463,-3.828345,-1.04426571946869,-1.20970577868909,-0.942544830041401,-1.12235666115106,16
"ML201200000270",2012,12.954967,-5.675524,-0.396054865636696,-0.489364562487397,-0.434977854665264,-0.531442938462443,14
"ML201200000271",2012,12.394557,-5.483693,1.23192402840533,1.39766391658176,1.16406081201796,1.33683628082716,25
"ML201200000272",2012,11.967564,-8.05605,-1.00533331207919,-1.07974066732299,-0.933843937261403,-1.01684005202587,25
"ML201200000274",2012,13.838387,-6.075586,-0.601703989039048,-0.797922965520901,-0.656694884046515,-0.866306099661428,20
"ML201200000275",2012,11.695964,-5.675287,-0.194068212859628,-0.110174323567387,-0.22118609961767,-0.133572052951866,19
"ML201200000276",2012,11.41331,-7.484988,1.32046006058761,1.63336546270568,0.924006130749635,1.27982343183427,22
"ML201200000278",2012,12.776193,-6.598417,-0.130098974423044,-0.294325774405488,-0.131526341459398,-0.319761141136455,12
"ML201200000279",2012,14.242414,-3.881372,-1.41000752680168,-1.55397419885266,-1.2251726723669,-1.38888218514822,15
"ML201200000280",2012,12.745114,-8.056444,3.54965131943561,3.82497303277163,2.65878500794159,3.01871693072455,26
"ML201200000281",2012,13.508957,-5.494593,-1.03606618614923,-1.21139022264754,-0.860863253505493,-1.05728466636889,18
"ML201200000282",2012,10.816638,-6.177204,-0.168651941207414,-0.271951997009086,0.0670229468412271,-0.0647474136280925,23
"ML201200000283",2012,12.713156,-7.81261,0.544049973341075,0.487190095888575,0.673132509422705,0.587566629887711,25
"ML201200000285",2012,11.855212,-8.602218,-0.615511500499272,-0.81451297233458,-0.622014686361385,-0.839421021350579,26
"ML201200000286",2012,12.451794,-7.860169,0.0650094657161252,0.0723208705358551,0.0242982023819134,0.0196142963160259,26
"ML201200000287",2012,14.278288,-11.268157,-0.175057789187909,-0.29136045996964,-0.234102119884716,-0.358658880950193,21
"ML201200000288",2012,11.944741,-7.234655,-0.647212204447858,-0.734810573602723,-0.632691231294117,-0.720549060064274,23
"ML201200000290",2012,12.2192,-6.199136,-0.652886338579761,-0.740773330475492,-0.595228029627171,-0.694181833503769,8
"ML201200000291",2012,14.288476,-3.038914,-1.34918434057076,-1.49981603834003,-1.18910536072066,-1.35320864891096,13
"ML201200000292",2012,14.929032,-3.260699,-1.27735341232548,-1.435368177079,-1.05129536677695,-1.23810534417162,24
"ML201200000293",2012,14.261613,-5.97655,0.606039383936348,0.67647207091599,0.668679544217203,0.729083543315246,14
"ML201200000294",2012,12.533315,-7.925341,0.704836031521764,0.611128830340208,0.740007079784862,0.619497727743482,24
"ML201200000296",2012,13.362916,-4.489276,-1.09292792668393,-1.22415671237372,-0.936662799573925,-1.08540558203463,25
"ML201200000299",2012,14.231802,-4.699282,-1.4780835156415,-1.62110019920065,-1.35502847493466,-1.50740405539781,12
"ML201200000300",2012,14.351465,-3.614255,1.11884892328581,1.44928924614198,0.667504697549618,1.05946069303584,18
"ML201200000301",2012,13.229755,-8.048069,-1.19870475814738,-1.35493074358371,-1.05563906752655,-1.22293879389429,23
"ML201200000303",2012,12.667381,-7.980562,2.30122287252013,2.59994182537773,1.93010281689318,2.27726917066359,22
"ML201200000304",2012,12.755524,-8.10127,2.90061349853911,3.23211929805004,2.37253183658789,2.75003779792307,22
"ML201200000305",2012,10.785575,-6.498936,-1.13075200950972,-1.29613719980869,-0.952956209546328,-1.13731220745749,26
"ML201200000306",2012,11.295437,-6.612202,-1.25919996386704,-1.41283440127215,-1.17105268468723,-1.33603485424703,23
"ML201200000307",2012,12.670582,-8.008252,2.40472002929453,2.79263962313923,2.0098563970661,2.43954870388024,26
"ML201200000309",2012,12.150917,-5.198419,-0.896473106962682,-1.07558152897797,-0.761124051351869,-0.961810582082561,15
"ML201200000310",2012,14.189617,-9.50153,-0.330676375643404,-0.438125442205306,-0.293733277681083,-0.411733521915611,22
"ML201200000311",2012,14.338746,-2.195877,-1.14344606135474,-1.30593137735797,-0.934495921016238,-1.11453897149097,24
"ML201200000314",2012,13.162799,-7.544774,-1.0973726821511,-1.20253435961784,-1.02448193943047,-1.13169138583833,16
"ML201200000317",2012,11.824648,-6.365369,-0.475406815018656,-0.650262288135501,-0.274521259061443,-0.475164082647543,21
"ML201200000318",2012,15.666536,-9.34538,-0.702211212440249,-0.773720521422399,-0.606606552913034,-0.68945970251908,20
"ML201200000319",2012,11.511289,-6.316734,-1.02486979768212,-1.20106701965947,-0.821920270069153,-1.02247436623827,24
"ML201200000320",2012,13.753561,-3.536321,-0.863985919206525,-1.04345355483286,-0.809409165375379,-0.998938429549628,11
"ML201200000321",2012,13.900105,-11.700199,2.03700974731157,2.36343767156173,1.88606013983779,2.22590796063158,22
"ML201200000322",2012,10.802373,-6.907102,-0.669182978838537,-0.831290731139751,-0.664515720582794,-0.843778302427116,24
"ML201200000324",2012,12.354716,-8.581437,-0.986387067958566,-1.08375271873805,-0.927647928801284,-1.02903856904414,24
"ML201200000325",2012,13.079332,-7.143152,0.220950732820193,0.0759003612035045,0.194959182215575,0.0299914853698598,14
"ML201200000326",2012,12.018061,-5.310399,-0.740000716189297,-0.931695710057497,-0.679233643434826,-0.894740737092531,21
"ML201200000328",2012,12.348825,-5.954707,-0.356025231983767,-0.390173161240456,-0.205534406796637,-0.253239419746304,18
"ML201200000329",2012,14.933057,-3.914077,-0.807909137924462,-0.999404892625441,-0.600153837282057,-0.820606004922755,12
"ML201200000333",2012,11.188073,-8.151191,1.12490532811718,1.60957180320408,0.850570559545925,1.39329034431489,25
"ML201200000334",2012,12.9838,-9.361834,-0.837155997113639,-1.01557287625288,-0.847069143764101,-1.03129362341703,25
"ML201200000336",2012,14.518869,-8.640342,-0.709080015386587,-0.903879092523774,-0.555682825333274,-0.777038298995919,13
"ML201200000337",2012,13.395189,-3.349777,-0.944865470447017,-1.11602477135065,-1.01693519012725,-1.19321783318817,14
"ML201200000339",2012,13.902,-3.943669,-1.15393564240824,-1.31545454167279,-1.09468834430487,-1.27294234255891,13
"ML201200000340",2012,14.008002,-7.700564,-1.30923186280675,-1.44627160276843,-1.42923268812259,-1.55806355804971,12
"ML201200000341",2012,14.631375,-10.804792,0.345008494126312,0.337780916987312,0.307402928392428,0.296148607777762,25
"ML201200000345",2012,14.199907,-3.334229,-1.46093736592117,-1.56468346422147,-1.28280682735774,-1.40201668701059,26
"ML201200000346",2012,12.899603,-4.343963,-0.377590867738603,-0.608521107432922,0.0499771143003445,-0.23599057341889,5
"ML201200000348",2012,13.096688,-5.500585,-0.60642748546114,-0.47889004339329,-0.621291414577813,-0.47788225056498,13
"ML201200000351",2012,14.971973,-3.39919,-1.50188910720036,-1.63660195749463,-1.44457894987072,-1.58828603398823,25
"ML201200000352",2012,13.90301,-6.098539,-0.17036139052733,-0.275754207779583,-0.218367499352858,-0.332376418326566,19
"ML201200000356",2012,12.213075,-5.792702,-1.15554386314527,-1.30726577423066,-1.22263315769151,-1.3770522685972,12
"ML201200000358",2012,12.643199,-8.0409,2.43733121981648,2.84025971808751,1.97352628235243,2.44026025522183,20
"ML201200000360",2012,15.374939,-9.918607,-1.08788115549557,-1.25983507487165,-0.859941206140843,-1.05409897742807,18
"ML201200000361",2012,11.108761,-6.038837,-0.967542828471712,-1.09915458284807,-0.837272580376105,-0.982166032227698,19
"ML201200000362",2012,11.296506,-5.686752,1.99020549577776,1.97565013875163,1.9561840145271,1.92558187137121,26
"ML201200000363",2012,12.593275,-8.062858,1.75917357484912,2.12342057461441,1.45937316999718,1.86504699676223,23
"ML201200000364",2012,13.857537,-4.821658,-0.92309811154238,-1.09560831721811,-0.791058257039051,-0.974272323808648,10
"ML201200000366",2012,11.557169,-6.256048,-1.05479194876774,-1.08424180133603,-0.890696935184789,-0.930700068075591,24
"ML201200000367",2012,11.309985,-5.669959,1.59312909441774,2.0816456158067,1.12262896733054,1.66744777666411,23
"ML201200000370",2012,12.656037,-8.030897,3.11039776556089,3.42719918253113,2.18897873540994,2.59859859854756,23
"ML201200000371",2012,10.842347,-8.219131,-0.632934408586907,-0.7217160335905,-0.459948491027939,-0.560684779776589,23
"ML201200000372",2012,12.687269,-10.846815,-1.51289372474452,-1.57349441626727,-1.52106599501421,-1.57229300941022,26
"ML201200000373",2012,12.561271,-7.993677,2.04798160510196,2.35383777775734,1.74445285302601,2.08458617360774,26
"ML201200000375",2012,14.527265,-9.906043,-0.0755752133210444,-0.258079688522842,0.0635082528342107,-0.142578547464274,26
"ML201200000376",2012,15.1882,-10.509367,0.240861190406868,0.284130870907354,0.258625416325249,0.298051714150016,22
"ML201200000377",2012,14.884332,-4.388505,-1.50282993113383,-1.63698527020764,-1.55002723086901,-1.68829824057103,18
"ML201200000379",2012,12.208099,-6.686032,-1.11461013969344,-1.27815109619382,-0.937763326995633,-1.12153550121697,19
"ML201200000380",2012,13.701069,-5.515263,1.26788012334771,0.936735984167723,0.91853031520154,0.551878191476518,1
"ML201200000381",2012,12.594723,-7.964492,5.15999909104232,5.31290357292862,3.61011653545707,3.92176596817583,20
"ML201200000382",2012,12.329524,-6.720694,-0.139823044257343,-0.139322098976633,-0.00551483538013587,-0.0192321994957198,7
"ML201200000383",2012,14.406306,-4.378589,-1.18508393699463,-1.34168193545501,-1.17856185932672,-1.34663929616853,21
"ML201200000384",2012,12.768446,-9.698616,-0.847810929590648,-0.998613989535437,-0.856804800769029,-1.00941375542602,26
"ML201200000387",2012,13.743764,-4.696344,-1.52731721029647,-1.53450861181995,-1.47526702068971,-1.47481412496133,14
"ML201200000388",2012,12.929644,-6.812538,-0.417810895944271,-0.64453663341194,-0.165355422156195,-0.43469793461468,15
"ML201200000391",2012,13.120333,-6.760809,-1.17361489323065,-1.32685867357193,-1.16826453541257,-1.32142404466374,13
"ML201200000392",2012,15.163464,-7.297536,1.05679641689092,1.41718951844602,0.818891752948175,1.22038188326678,16
"ML201200000394",2012,13.166709,-10.032323,-1.96211505679903,-2.05143410746292,-2.01609083013629,-2.08740562565235,20
"ML201200000396",2012,13.250818,-9.079223,-0.940505551902087,-1.10834138461194,-1.00608823738351,-1.17796773102984,14
"ML201200000397",2012,13.849955,-5.667029,0.509609195815319,0.657800931563667,0.292992931475858,0.456114963751305,18
"ML201200000398",2012,14.352271,-7.315638,-1.12903085114004,-1.29605562377778,-0.924345354136119,-1.11882623541618,24
"ML201200000399",2012,13.18811,-5.307721,-1.29268187793405,-1.33194100373924,-1.10672983835279,-1.15210764215585,15
"ML201200000401",2012,13.437107,-7.383925,1.29371488139963,1.79969683665839,1.01950034032336,1.58321815462058,24
"ML201200000403",2012,14.539891,-4.182643,1.65868337706014,2.00356818157923,0.68256617084819,1.13152404496763,18
"ML201200000404",2012,11.339934,-5.661983,1.278189053596,1.53516990640215,0.921314467003233,1.21450704650662,24
"ML201200000405",2012,14.26725,-5.930802,0.508988835856585,0.392874752186728,0.662036491275116,0.515264471484141,10
"ML201200000406",2012,13.303658,-4.88936,0.740232507837751,0.936296623261388,0.611422119481295,0.829252816495069,17
"ML201200000407",2012,12.589054,-6.500064,-0.944421620764697,-1.01901223192392,-0.828562153963618,-0.912021616748191,24
"ML201200000408",2012,14.993504,-10.219957,-0.894661618224788,-0.940730226801433,-0.813604478379623,-0.871871997421578,25
"ML201200000409",2012,11.771978,-7.600496,-0.777682910228165,-0.890731755212126,-0.866673540896731,-0.975140859496187,25
"ML201200000410",2012,13.03737,-9.484971,1.49819169794254,1.41702228399396,1.41042950073356,1.31475761619995,21
"ML201200000411",2012,13.39644,-4.376336,-1.64025819091062,-1.76370964679195,-1.51160370376223,-1.64741397261403,3
"ML201200000412",2012,12.600086,-8.013932,2.00054848688379,2.34551264447342,1.53301562232071,1.92749705116773,23
"ML201200000413",2012,12.681605,-7.960156,0.801493001608341,1.00534771000053,0.714107812700095,0.935495279641591,25
"ML201200000414",2012,13.562731,-4.446215,-1.63280389494045,-1.75455753723473,-1.50619307718733,-1.63755986836626,25
"ML201200000415",2012,13.728312,-4.587046,-1.22923198639873,-1.37134215467762,-1.38985488788802,-1.52358397760487,10
"ML201200000416",2012,12.840327,-11.259499,0.936610573857741,1.07154369501649,0.792337912243339,0.943947459245311,26
"ML201200000418",2012,13.115585,-7.720143,-1.2570091556565,-1.41459850929355,-1.04735776337792,-1.22824299537242,13
"ML201200000419",2012,11.86443,-6.740745,-0.625522309659788,-0.827346678552149,-0.558850881790158,-0.785605589657307,4
"ML201200000420",2012,14.886113,-3.830804,-0.816436672445714,-0.945448232384273,-0.7038988962021,-0.840307843346996,15
"ML201200000426",2012,12.642108,-8.022918,2.25579499632204,2.64565076044914,1.87318667663438,2.31526248832718,24
"ML201200000427",2012,12.023886,-6.135624,-1.15749500130884,-1.20809488338911,-1.03368082085922,-1.09028483777881,23
"ML201200000431",2012,12.601004,-8.011313,2.1803058813618,2.54832007904272,1.87055427682734,2.27682662994347,25
"ML201200000432",2012,11.155901,-7.731961,-0.709538741440378,-0.832755964607737,-0.660146346008513,-0.790136594622875,23
"ML201200000433",2012,12.391919,-5.437031,2.01865728339486,2.14651045548552,1.89056200761483,2.02275326488906,19
"ML201200000434",2012,11.496322,-6.737047,-1.0377237478959,-1.21052562142635,-0.876992087680291,-1.07144553693153,26
"ML201200000436",2012,13.120156,-5.043678,-0.614414656385623,-0.822119315647882,-0.439919522770026,-0.683322811530319,6
"ML201200000437",2012,14.026858,-4.167347,-0.585986263917392,-0.78029839970956,-0.865970604205475,-1.05533102796752,15
"ML201200000438",2012,14.179035,-3.52404,-1.92606679769139,-2.01777439933271,-1.96238913515272,-2.03967685977992,19
"ML201200000439",2012,14.314047,-3.676514,-1.46147332231319,-1.60189748949678,-1.27880375761098,-1.44051060506675,17
"ML201200000440",2012,12.589442,-7.965341,0.921620640270244,1.15206405067455,0.710855729106979,0.97176729454346,25
"ML201200000441",2012,14.721403,-3.0564,-1.67460768162501,-1.80307720728891,-1.61683322960166,-1.76386180385783,13
"ML201200000442",2012,15.360727,-7.459105,-0.94691408327604,-1.05198029436514,-1.01108983659911,-1.12170846062771,13
"ML201200000443",2012,13.041002,-6.018092,0.261478858051464,-0.00563079212023756,0.297344048714616,-0.00450495415275395,18
"ML201200000445",2012,13.453543,-6.259655,1.78957944455888,2.05312661028803,1.49256308238032,1.78335288345433,25
"ML201200000447",2012,12.977791,-5.993523,-0.371532204806246,-0.525004463342922,-0.346584647664149,-0.512423981341399,13
"ML201200000448",2012,10.669457,-5.67805,-0.118766234735003,-0.283753742742584,-0.00544044709855275,-0.197140771198422,23
"ML201200000449",2012,13.966323,-4.374921,-1.27206096350526,-1.42095915547565,-1.10510576534504,-1.26167765847141,21
"ML201200000451",2012,11.263587,-6.48193,-1.12788329606308,-1.29270576716422,-0.963721387919184,-1.14353312608796,26
"ML201200000452",2012,12.584805,-8.00859,1.96831687079089,2.22304973575849,1.59022393683561,1.88606440945224,18
"ML201200000453",2012,11.330992,-7.746775,-0.991236999150261,-1.16722888881721,-0.864589618316562,-1.06235081726464,25
"ML201200000458",2012,13.653766,-10.222737,-0.97993164220448,-1.12018811411359,-1.01900903124339,-1.15033924437774,24
"ML201200000460",2012,12.560894,-8.007019,2.47317860787262,2.57263066598339,2.12635250314037,2.24679259673572,25
"ML201200000461",2012,13.595629,-3.864552,-1.47208548369669,-1.52247388308757,-1.55310511030058,-1.58724871090189,11
"ML201200000462",2012,14.539986,-4.044672,-0.921573210479146,-1.03114832982384,-1.03996819329076,-1.14485555864833,15
"ML201200000463",2012,13.491983,-11.401298,0.568567233441262,0.791594586290194,0.0880725605930873,0.363456696929746,25
"ML201200000465",2012,14.150015,-8.321014,-1.61503935144045,-1.73886865171601,-1.58482810460771,-1.71208116200956,13
"ML201200000466",2012,12.620033,-7.911537,1.58180814606162,1.54975721233326,1.54235108738227,1.4994257001635,22
"ML201200000468",2012,12.92332,-11.288681,-0.58570673862439,-0.785620752228333,-0.596671031665152,-0.811632046647799,23
"ML201200000469",2012,10.442623,-6.93241,-0.603771859225328,-0.810319217856236,-0.495414435785417,-0.728799084685801,24
"ML201200000470",2012,14.567289,-9.370615,-0.742733120791773,-0.938591022985464,-0.545569711133432,-0.769862068487016,19
"ML201200000471",2012,12.8161,-5.730267,-0.223869425483988,0.087653144123819,-0.232530540485272,0.101164645648056,25
"ML201200000472",2012,13.359686,-6.761252,-0.688384056089246,-0.826725579153094,-0.620483764289243,-0.77319231573085,14
"ML201200000474",2012,14.185309,-3.116799,-0.686508166850442,-0.891981895691972,-0.456970986587706,-0.697567781911991,11
"ML201200000475",2012,12.660885,-7.968189,1.67749975519521,2.15951056116264,1.33568785793111,1.86772864177783,25
"ML201200000476",2012,11.316206,-5.732351,0.567692626942702,0.53687853139301,0.812195136490557,0.752400658585414,25
"ML201200000477",2012,13.111573,-5.762368,-0.825870909198868,-0.885590050724559,-0.642712671472047,-0.711029560404751,13
"ML201200000478",2012,12.609065,-4.588095,-1.38881235908243,-1.5303884579412,-1.3789249264489,-1.52621476237241,22
"ML201200000480",2012,13.07162,-4.613289,-0.879863575092761,-0.89480964950872,-0.60768401168478,-0.632392926509136,5
"ML201200000481",2012,15.342557,-8.815478,-1.15293302304782,-1.3117236057718,-0.978337125087567,-1.15792249770426,17
"ML201200000482",2012,12.649518,-8.005622,3.35746204003369,3.69127837889711,2.33228274223778,2.76669144433949,20
"ML201200000484",2012,13.082417,-11.363942,0.435030338700751,0.239368345219968,0.401702386328946,0.184708187075144,21
"ML201200000485",2012,11.313377,-5.638484,1.5076319915818,1.8746504839238,1.42606721626964,1.80929824922926,21
"ML201200000486",2012,13.947505,-4.603644,-0.686845284223457,-0.881618910096956,-0.648953762819309,-0.854600682364277,18
"ML201200000487",2012,12.682375,-7.881916,0.77088921023837,0.557451361156007,1.27182123260994,0.998227432116297,23
"ML201200000488",2012,12.574899,-5.163988,-0.472288023202032,-0.683713163352671,-0.464987533301516,-0.695980049366597,16
"ML201200000490",2012,14.229737,-3.526712,-1.77084124293202,-1.80846861788168,-1.78603451710451,-1.81343236137908,12
"ML201200000492",2012,13.523858,-11.022817,-1.44097466340096,-1.54196146400076,-1.42237930306702,-1.51469713564313,25
"ML201200000493",2012,13.886084,-8.092835,0.187473040457259,0.435925055357272,0.303625272199693,0.566245708785858,20
"ML201200000495",2012,14.664364,-5.996926,0.198971208898796,0.0336117214201301,0.050156334936534,-0.125320530192925,19
"ML201200000496",2012,15.211322,-9.156002,0.674097207636555,0.375415484808559,0.576224158033047,0.234895230773386,3
"ML201200000498",2012,12.713992,-7.915575,0.813779118400229,1.00404781254438,0.775251065698931,0.973326915095228,24
"ML201200000499",2012,13.28748,-7.463498,-1.33218442642373,-1.48508530000565,-1.15188052898703,-1.32297046645129,5
"ML201200000501",2012,12.192373,-8.753324,0.165093216814,0.137430331687728,0.227782631678809,0.196045643453604,25
"ML201200000502",2012,12.700787,-7.961564,1.46323685128335,1.2778581633555,1.68280053830144,1.44704423145334,23
"ML201200000504",2012,12.653081,-8.007558,3.04457063814348,3.30356081433967,2.31067201978801,2.64331693814719,26
"ML201200000505",2012,12.387036,-5.469775,1.55374411992265,1.82914750391509,1.32249878711062,1.62097278728425,24
"ML201200000506",2012,12.667974,-7.961169,2.17366677159862,2.53588843206236,1.80681892051361,2.206988222287,23
"ML201200000507",2012,14.020618,-3.599092,-1.17780552906034,-0.942326893880518,-1.27109696728048,-1.00121485956719,11
"ML201200000508",2012,12.891886,-5.131016,-0.540679929161117,-0.754516942077247,-0.327451136748173,-0.578584823706691,7
"ML201200000510",2012,13.678491,-5.843987,0.715559648151876,0.957270489303486,0.705027170790587,0.957187989411511,14
"ML201200000511",2012,12.814675,-5.806918,-0.563929200759536,-0.501285852369349,-0.661759585773019,-0.584676244131941,13
"ML201200000513",2012,14.436625,-10.198886,0.00906220919408941,0.170770921321705,-0.101747739086159,0.076154474110229,25
"ML201200000514",2012,13.25908,-7.54725,-0.670108613489218,-0.897009475263604,-0.468512242876468,-0.706102793382164,2
"ML201200000515",2012,14.256127,-10.496051,0.726425487263134,0.74276772770786,0.448631618786656,0.492619840326007,26
"ML201200000516",2012,12.105982,-4.678469,-0.815301982547483,-0.952081280398877,-0.881172928488164,-1.01555962649442,20
"ML201200000517",2012,12.634386,-8.234966,-0.766103913150341,-0.918618224701475,-0.65441536509501,-0.825249285716653,23
"ML201200000518",2012,14.62898,-3.12933,-2.08569912676439,-2.16744519225493,-2.07711640053201,-2.14907494921096,6
"ML201200000519",2012,14.523743,-11.180812,0.348427867703176,0.234556179200335,0.387259493073926,0.254853778154285,25
"ML201200000522",2012,14.383027,-11.726227,0.619265990083355,0.562187808731636,0.420377283280322,0.394523837189576,23
"ML201200000526",2012,12.896289,-7.539358,1.93467993804206,2.22647998958856,1.42330594822651,1.76386488062237,21
"ML201200000527",2012,12.401264,-7.765583,-0.850234978863619,-0.961595286200551,-0.972618489917714,-1.08524747069899,25
"ML201200000528",2012,12.850955,-5.507073,-0.909709524439968,-0.890269295453103,-0.739170296642974,-0.725176558777298,21
"ML201200000530",2012,13.248781,-10.557927,-1.35263343760673,-1.46160349210058,-1.30330698757008,-1.40770095364679,26
"ML201200000531",2012,12.566928,-7.993127,2.81972832538197,3.15418575298649,2.23232974792716,2.62591945559026,18
"ML201200000532",2012,14.492634,-4.183305,0.362472260960437,0.518064140595773,0.360375460725074,0.523695710969405,4
"ML201200000533",2012,13.147315,-11.051225,-1.65137033860377,-1.77229124537654,-1.63892044113601,-1.76076800568006,26
"ML201200000535",2012,12.582378,-8.005688,1.41112896814709,1.69930214423641,1.27186747699747,1.5842446031959,25
"ML201200000536",2012,14.550858,-11.609648,0.709481576648907,1.07598818501272,0.395558295302546,0.808085628121705,23
"ML201200000537",2012,14.152024,-6.03568,0.219748339352653,-0.0522613196776758,0.479288074488482,0.1561598774003,8
"ML201200000538",2012,14.436166,-11.45035,3.18549046446699,3.49495773817545,2.34830693708091,2.73169343938827,22
"ML201200000540",2012,14.936694,-9.724549,-0.731289262720863,-0.938957430889442,-0.359031120245579,-0.619123969135914,2
"ML201200000542",2012,11.877264,-6.966146,-0.763457528861611,-0.923107549438623,-0.483445650758838,-0.678757132472399,21
"ML201200000543",2012,12.610535,-7.946472,1.70860059076579,2.12119609749602,1.21872894784456,1.68848503085138,26
"ML201200000544",2012,12.578399,-6.049072,-1.08681906613937,-1.25576287251143,-0.866515489406636,-1.05481631809605,18
"ML201200000546",2012,12.619185,-7.256749,-1.18109238376613,-1.17129179573655,-1.08146474941689,-1.07024206833792,10
"ML201200000549",2012,14.348817,-2.870635,-1.09005704489839,-1.25850500308649,-0.856172791895549,-1.04731732084093,23
"ML201200000550",2012,14.503814,-4.184052,1.70801066614682,1.93765553930905,1.2203358490061,1.50104700761116,10
"ML201200000551",2012,13.676773,-6.046632,0.574740566039178,0.909114447123105,0.369239935608722,0.742200976906263,19
"ML201200000552",2012,12.611527,-8.052826,2.50711165307907,2.85419310056189,2.1753314697422,2.55994229120195,26
"ML201200000554",2012,14.58065,-3.392119,-0.881563524150596,-1.06941171251788,-0.60648367138702,-0.822838789056643,15
"ML201200000555",2012,13.280759,-6.948404,-0.250904241198948,-0.481849915877496,-0.344818126389677,-0.590295549747625,16
"ML201200000557",2012,12.674048,-7.924296,2.4406526660214,2.73048496934422,1.90288700327723,2.24065392750619,21
"ML201200000560",2012,11.343513,-8.239603,-0.698918842701682,-0.830223688848305,-0.51420255141857,-0.65628436147889,25
"ML201200000561",2012,12.666762,-7.950165,3.90803969288111,4.14732971894882,2.77187736039516,3.12157726817636,23
"ML201200000562",2012,14.899403,-5.982843,-0.956088509884483,-1.13302336414226,-0.822270165922436,-1.01405619511915,11
"ML201200000563",2012,14.642779,-3.229629,-0.865307773619417,-0.887412515894503,-0.594576925696749,-0.638875776225081,25
"ML201200000565",2012,12.775711,-6.955821,0.947188214172715,1.08277210084315,0.940957382385563,1.07424336804862,24
"ML201200000566",2012,12.533562,-8.037285,1.66943883636905,1.51177620241671,1.66090311438284,1.473945175341,22
"ML201200000567",2012,13.358426,-9.266734,-1.12880344507124,-1.26165155296423,-0.957116848725455,-1.10518732593064,25
"ML201200000568",2012,12.634375,-8.046361,3.00160881929877,3.3332037553056,2.39441549467858,2.78766389499649,26
"ML201200000569",2012,12.601045,-7.952176,2.88440280968418,3.22835828240761,2.29374067151276,2.69627526225167,25
"ML201200000570",2012,13.452194,-6.260744,2.01560367141071,2.36092483221487,1.67836025263357,2.05654040165153,26
"ML201200000573",2012,12.598231,-9.032224,-1.01156540976613,-1.13616731874859,-0.973978974301845,-1.10309176899861,22
"ML201200000575",2012,12.638065,-7.987538,2.68826661042268,3.08883871121561,1.55790642262978,2.08879226023763,24
"ML201200000576",2012,13.838717,-3.599555,-1.44773110706858,-1.57953318887309,-1.49955909936789,-1.63153709966367,11
"ML201200000577",2012,12.667526,-7.967755,1.30404550739302,1.68335333893637,0.920727367532448,1.35388930109741,26
"ML201200000578",2012,12.652994,-7.971091,2.62922038589661,2.99432784697943,1.91989203271004,2.35853994069643,23
"ML201200000579",2012,13.446912,-4.625058,-1.05262414638503,-1.21546612877589,-1.00225268288896,-1.17789520990531,23
"ML201200000581",2012,12.296269,-5.220746,-0.46546332578296,-0.678192396682773,-0.389867002485623,-0.631587852427865,18
"ML201200000582",2012,10.787502,-5.681564,-0.348334162999517,-0.57401643016219,-0.323978271904704,-0.578573292216791,23
"ML201200000583",2012,14.443134,-11.448759,2.27358147668801,2.67661505094365,1.96202408042384,2.39443274158341,26
"ML201200000585",2012,13.811143,-7.906217,-0.310850732861258,-0.247762556253755,-0.203591038273909,-0.143809849568587,23
"ML201500000001",2015,14.566321,-11.366755,-0.548292358516427,-0.757603385029135,-0.36512495209239,-0.594167446424722,24
"ML201500000002",2015,14.480354,-12.142511,0.646506102117047,0.447856523575139,0.647617690898686,0.425043605153652,25
"ML201500000003",2015,15.091526,-11.830358,1.02050789855511,1.06963963029376,0.945007691098828,1.0079319780014,24
